totalsum,number_stops,percentage_overlap,number_clusters,avg_distance_points_to_centroid,max_distance_points_to_centroid,min_distance_points_to_centroid,amount_noise_points,Max_to_depot,Min_to_depot,vehicle_cap,real_km_order,chosen_company,chosen_candidate
3439.8641999999995,30,0.9545454545454546,12,70.8785943148084,177.96133635579824,3.470123398581521,3,199.90210000000002,18.860599999999998,19,46.16224827586206,Elite Industries,Innovative Corporation
5112.050399999999,43,1.0,11,70.68965427112978,173.9859532164271,5.424272020625011,5,196.1896,21.6397,12,38.589819047619045,Swift Partners,Green Ventures
1891.6246999999998,18,1.0,14,68.58038937420623,161.6243939717824,3.0391035772547874,5,218.1173,17.514599999999998,2,105.61401764705882,Dynamic Ventures,Swift Technologies
6034.026200000002,46,0.9565217391304348,13,71.95362496801438,177.08099591282604,2.489211753828787,6,222.8271,10.9535,6,65.88938666666665,Visionary Consulting,Dynamic Partners
3266.0919999999996,24,0.9375,10,70.88766382682132,174.6825780173523,4.436708986237475,5,199.8104,14.6228,17,72.34077826086957,Modern Industries,Elite Solutions
2783.369,22,1.0,14,70.00384751979871,161.1710735743778,2.4017949100089817,6,174.12439999999998,18.4984,10,63.979923809523804,Visionary Group,Swift Solutions
5821.0568,38,1.0,12,70.64474525341663,174.2862668124572,1.060705797602012,1,231.68210000000002,19.201700000000002,2,131.6118081081081,Dynamic Corporation,Pioneer Partners
3306.305800000001,33,1.0,12,70.46860486481954,177.78874827847017,8.294767661749175,6,172.7724,17.514599999999998,13,38.262028125,Dynamic Ventures,Swift Partners
2275.5281,14,1.0,12,71.0309711212542,173.3727817759784,2.3545173650150333,3,192.026,18.4984,4,111.76887692307693,Modern Networks,Modern Industries
4013.3564,22,1.0,12,71.76266711322046,174.34277963528848,5.677339715987111,2,203.2633,18.4984,11,75.98023333333335,Global Ventures,Modern Networks
1413.9683000000002,16,1.0,11,62.43462097165797,154.08035468914173,0.0,1,218.1173,11.5065,18,50.427013333333335,Swift Technologies,Global Enterprises
3218.8209,26,0.9473684210526315,11,72.30538611022463,176.99427240018161,2.6850954488718197,12,217.8745,17.426,18,55.80528799999999,Dynamic Enterprises,Visionary Technologies
5537.537100000001,40,0.9,15,69.9858488846251,183.3264560158469,0.9312142432846656,8,196.1896,18.5871,15,43.84385641025641,Pioneer Corporation,Green Ventures
6232.789700000001,45,0.9545454545454546,14,70.74144179468084,180.70106023950342,2.1376100847225934,5,200.9482,10.9535,7,79.44811818181817,Dynamic Partners,Modern Partners
5821.0568,38,1.0,13,67.77967496662089,214.3343950669926,1.060705797602012,2,231.68210000000002,19.201700000000002,18,46.16887297297296,Dynamic Corporation,Pioneer Partners
1727.0619,14,1.0,13,70.50892974888652,175.5302944222455,7.193917310921159,5,154.1564,41.6486,5,80.90786153846155,Swift Networks,Dynamic Enterprises
4571.7793,42,0.8695652173913043,10,70.2003927061894,171.74406451866005,4.264145315693061,8,217.8745,17.426,14,44.84899512195121,Visionary Technologies,Swift Partners
3733.3577000000005,31,0.9583333333333334,12,56.89068658802765,217.53450762265624,0.0,2,206.5204,10.3011,17,47.86302333333333,Swift Networks,Dynamic Group
2444.5564999999997,19,1.0,13,71.2363419540597,197.91049951070724,6.023097752987947,4,184.58579999999998,42.057300000000005,15,59.592505555555555,Swift Group,Global Partners
3944.7989000000007,25,1.0,11,72.00707426819015,173.24957572627778,5.663276081796852,1,231.68210000000002,19.201700000000002,11,76.02437916666666,Innovative Consulting,Pioneer Partners
1594.7026,13,1.0,12,70.37210798960321,185.02836423935707,3.5536560604963983,5,168.535,35.882400000000004,15,67.00417499999999,Elite Industries,NextGen Networks
4555.630500000001,32,1.0,18,72.10022651030033,163.63949925179043,5.637349083413177,3,222.8271,19.1873,6,73.76635806451613,Visionary Consulting,Pioneer Enterprises
5149.265200000001,37,0.9444444444444444,19,54.40838239683726,206.76000581672253,0.3854088611836669,5,231.68210000000002,17.426,17,49.21997777777777,Visionary Technologies,Pioneer Partners
2987.5569,26,0.9444444444444444,10,69.74970629753261,171.53003652630866,0.7984521971895616,3,187.131,11.5065,18,53.07910400000001,Global Enterprises,Visionary Enterprises
5176.4162,36,0.9333333333333333,13,70.47164207450082,177.18115575512186,1.060705797602012,7,206.5204,26.6365,7,75.59639714285714,Elite Consulting,Dynamic Solutions
3540.9933,29,1.0,15,56.826127359847185,169.5855603032366,0.5161475382244117,9,201.3102,21.9399,2,109.41113571428572,Green Solutions,Dynamic Industries
5430.410400000001,44,0.8181818181818182,16,66.56709268437561,206.66695465623707,2.0418242154098913,5,200.9482,18.860599999999998,17,42.309455813953484,Modern Partners,Innovative Corporation
1542.7943,13,1.0,14,70.65979619403322,168.9087868208028,1.3443970112999726,7,218.1173,64.3551,16,76.33876666666667,Swift Technologies,NextGen Networks
3767.857,27,0.9473684210526315,10,71.33064242128808,174.4892347222977,5.7494727854686225,2,217.8745,17.426,15,65.22868461538462,Modern Industries,Visionary Technologies
3929.3536999999997,27,0.95,15,70.95972628606853,159.13275796188074,1.771502301654165,2,206.223,29.1382,7,79.8862653846154,Innovative Consulting,Dynamic Corporation
6155.933499999999,48,0.9565217391304348,12,67.99754615414854,176.43811489620157,0.7984521971895616,3,222.8271,19.1873,9,66.50902765957446,Innovative Ventures,Visionary Consulting
941.2030999999998,10,1.0,12,71.63653647755136,180.91237714065076,6.230896558898827,1,115.13189999999999,6.029,8,73.98816666666667,Global Group,NextGen Networks
3173.9737,23,0.9444444444444444,12,67.80263620099251,182.7355007425065,1.264419814368884,6,231.68210000000002,6.029,15,62.591818181818184,Global Group,Pioneer Partners
3728.3234,30,1.0,13,68.45530794840491,162.89283303123582,1.7717824499433537,8,186.89339999999999,23.7904,2,115.99699655172411,Elite Industries,Visionary Ventures
1221.9832,11,1.0,15,45.14268443175202,211.55888419774672,0.3175576491299918,4,181.12429999999998,29.4524,20,74.66833,Pioneer Networks,Elite Ventures
1525.9396000000004,14,1.0,10,72.68446892761038,174.37339441441725,3.1759142573861348,4,191.43789999999998,42.6907,6,87.45723076923076,Modern Ventures,Innovative Solutions
3192.5812,29,1.0,11,55.193390814449394,183.50548578159086,0.38354895479152123,3,186.89339999999999,23.7904,15,48.14788928571428,Visionary Ventures,Global Technologies
6091.188700000001,40,1.0,10,70.64211085442243,179.43291804321464,2.7320916921579594,3,206.5204,26.6365,15,51.4522,Elite Consulting,Dynamic Corporation
3229.6570000000006,25,1.0,12,72.12415061637994,173.38160799903557,5.798578588727066,1,197.49470000000002,34.075199999999995,2,121.04918333333332,Green Technologies,Innovative Consulting
4674.833799999999,36,1.0,11,70.01525021385038,171.9311327341153,0.773296984151879,2,197.49470000000002,29.112,20,49.62164285714285,Visionary Enterprises,Green Technologies
3428.537899999999,26,0.9,10,70.37559836098343,160.06488690504332,4.1634200337771565,2,174.12439999999998,23.2793,4,91.710612,Visionary Group,Global Partners
3683.4390000000008,27,0.8571428571428571,10,71.97198899955613,175.36080301893082,4.154952978276729,5,196.1896,21.6397,7,56.48477692307693,Green Ventures,Innovative Consulting
4098.299599999999,24,1.0,11,71.34597953467626,174.12805577005224,5.597284668705895,2,203.2633,35.768800000000006,15,61.46037391304348,Global Ventures,Elite Industries
4741.464300000001,35,0.9473684210526315,15,61.926462319964436,204.00012742880634,0.6983306780999781,6,231.68210000000002,10.4099,16,55.12093529411765,NextGen Solutions,Innovative Group
1242.1734000000001,11,1.0,16,70.26678017982158,175.48866063260365,4.711423416267865,4,143.7751,26.8771,5,92.42008,NextGen Technologies,Pioneer Group
5229.570999999998,43,1.0,10,71.32713628193453,175.63568271456177,1.060705797602012,2,206.223,29.1382,3,81.69349523809524,Swift Partners,Dynamic Corporation
4061.7820999999994,28,0.95,11,72.33395154803884,175.30391853672208,1.1075931954249225,3,192.026,18.5871,5,117.14824814814811,Modern Industries,Pioneer Corporation
4363.345200000001,31,1.0,12,72.11419611075078,161.08087260586635,3.6155405693387324,2,200.9482,20.246599999999997,15,49.18096666666667,Modern Partners,Swift Group
5593.931100000001,46,1.0,10,66.24925348379614,217.63070820910457,1.0307445707197727,5,195.7226,6.0635,2,108.07006,Innovative Enterprises,Innovative Industries
3751.6023,28,0.8888888888888888,11,71.95256408679285,175.95692763348794,2.5832156504103576,3,217.8745,17.426,7,68.27352592592592,Visionary Technologies,Swift Group
2198.7957,18,0.9,9,71.52653147453255,171.49768403707648,3.988190625841821,3,218.1173,51.6025,18,64.85274705882354,Swift Technologies,Global Networks
3346.3320000000012,27,1.0,11,71.94837617958378,173.52250636631018,5.957277891456798,2,186.89339999999999,23.7904,12,53.79869999999999,Visionary Ventures,NextGen Networks
1443.1631,14,1.0,10,71.5303102706004,173.4303321358947,5.346436555797023,2,191.43789999999998,35.1412,4,93.34422307692307,Modern Ventures,Global Technologies
3618.9563000000007,32,1.0,12,69.9073953780085,173.14744448181676,5.93408155481245,5,186.89339999999999,17.514599999999998,11,49.321493548387096,Visionary Ventures,Dynamic Ventures
4410.596699999999,40,0.9583333333333334,11,69.51361249815757,190.03669385354124,0.9418065303920907,4,179.3464,22.472900000000003,20,36.30267692307692,NextGen Solutions,Innovative Enterprises
5656.677,44,1.0,10,70.27973720842783,170.64730650927154,3.506743977041392,4,206.223,23.2793,4,65.8037465116279,Innovative Enterprises,Dynamic Corporation
5631.295300000001,42,0.9444444444444444,13,63.714866589992354,181.1531373719514,0.4240957622176205,9,231.68210000000002,19.201700000000002,4,74.21390731707316,Innovative Enterprises,Pioneer Partners
4891.288399999999,40,1.0,10,69.76166644825443,183.35106318686172,6.713674563635114,6,206.5204,10.3011,7,51.33454358974359,Elite Solutions,Dynamic Group
3554.544900000001,24,1.0,11,70.883895630496,168.43809214302158,4.941854667812301,0,231.68210000000002,18.4984,15,69.26047391304347,Pioneer Partners,Swift Solutions
4040.5350999999996,25,1.0,13,66.5643625586626,269.8858756714148,0.072106174490755,1,231.68210000000002,10.4099,4,99.32202500000001,Visionary Partners,Innovative Group
1100.313,10,1.0,13,70.02916043413639,174.15457967869725,5.662717378075028,8,198.9304,38.4785,17,84.42865555555555,NextGen Networks,Modern Solutions
4855.713100000001,36,1.0,14,67.8820698656918,177.06627042962867,1.060705797602012,4,189.1685,18.5871,3,101.46081142857142,Pioneer Corporation,Visionary Group
3859.3698000000004,32,0.9565217391304348,8,68.774755644776,168.34826950331487,0.38354895479152123,6,200.5804,19.6895,4,80.70681935483873,Dynamic Industries,Global Consulting
1533.0311,16,1.0,10,71.17106260065252,174.2279691838012,5.97437895895692,2,169.05939999999998,20.246599999999997,10,67.66934,Global Networks,Elite Corporation
2588.5464000000006,21,0.9375,11,69.17090096747441,175.65711230852583,0.7984521971895616,2,199.8104,14.6228,15,59.190155000000004,Pioneer Networks,Elite Solutions
3668.0545,25,1.0,13,72.01880420058535,165.6102996125789,4.740738978990652,3,231.68210000000002,10.4099,13,60.78959583333333,Pioneer Group,Innovative Group
5743.78,47,0.9166666666666666,12,69.67014101541164,167.48841586157712,0.7113446170739726,5,222.8271,10.3011,8,56.43936956521738,Visionary Consulting,Dynamic Group
1169.1493,12,1.0,10,70.83251715196675,159.8268998478256,4.1423701634180405,1,111.73339999999999,6.029,7,59.977281818181815,Dynamic Enterprises,Global Group
4891.288399999999,40,0.9375,12,68.12417015436056,184.53839973992427,0.773296984151879,1,206.5204,10.3011,5,57.157961538461535,Dynamic Group,Elite Solutions
3814.2222000000006,31,1.0,13,69.71068935914457,166.26606924854136,1.8109940109988938,5,222.8271,19.1873,12,57.17615000000001,Visionary Consulting,Swift Technologies
3333.2298,24,1.0,12,70.10886328956096,162.52249445501826,3.5704367900243574,2,203.2633,37.0531,16,58.057708695652174,Modern Technologies,Pioneer Group
3929.2830999999996,28,0.9444444444444444,13,68.9797729158332,177.03186110496173,6.746416843983641,11,231.68210000000002,19.201700000000002,2,165.25534074074073,Global Partners,Pioneer Partners
1277.0806,13,0.8571428571428571,14,71.34139200234884,167.84275919642752,7.078688787197209,6,194.571,18.4984,13,72.79103333333332,Swift Solutions,NextGen Group
4292.474099999999,32,0.8888888888888888,12,70.91675130789002,172.62244330053727,5.541608690063832,2,200.5804,19.6895,11,52.10362258064515,Global Consulting,Swift Group
3452.7192000000005,29,0.8,13,63.632911579967804,168.98297516712958,0.0,0,206.5204,10.3011,15,48.34396428571428,Dynamic Group,Pioneer Networks
1463.3537999999999,11,1.0,17,66.3955246392454,181.38797764512998,0.8174429306723172,8,181.12429999999998,18.4984,16,66.98205999999999,Modern Networks,Pioneer Networks
3239.7031,30,0.9545454545454546,16,50.03604924199357,172.50379743807315,0.0,5,186.89339999999999,11.5065,18,43.51957586206897,Global Enterprises,Visionary Ventures
5443.386,42,0.9545454545454546,10,71.08316907872359,173.828224968848,7.040637265203302,7,201.3102,20.246599999999997,20,36.33961951219512,Green Solutions,Modern Partners
4507.404600000001,34,0.9375,13,69.23020330471503,178.55682923094872,0.5193569844535671,5,199.8104,14.6228,2,206.28683030303029,Visionary Enterprises,Elite Solutions
2770.3572,23,0.9375,11,70.1764297981597,184.6523526397486,7.328549963171452,7,199.8104,14.6228,4,90.20541818181819,NextGen Group,Elite Solutions
2399.193,15,1.0,10,71.39411150424918,171.12446650922215,4.294093377397866,4,197.5888,34.1359,20,73.44589285714287,Pioneer Group,Pioneer Enterprises
6103.7949,35,0.9375,10,65.62863211951031,155.85422469371818,0.38025746723198184,4,231.68210000000002,10.4099,14,51.90066470588234,Innovative Group,Global Ventures
3507.0245999999993,25,1.0,11,71.98505029121822,171.89143235066695,2.7320916921579594,4,206.223,29.1382,8,62.47593749999999,Dynamic Corporation,Green Enterprises
6478.512200000001,48,0.9565217391304348,12,71.19790296259406,173.8115947509095,4.623870337589085,1,196.8049,10.9535,19,39.58853191489363,Modern Corporation,Dynamic Partners
3660.1829000000002,25,0.8,12,58.485006303911355,226.07125443561347,0.0,4,206.5204,26.6365,12,69.12379583333332,Elite Consulting,NextGen Technologies
5573.5136,44,0.8947368421052632,13,57.55021279494843,182.88568690433937,1.060705797602012,4,217.8745,17.426,8,72.07357906976745,Innovative Ventures,Visionary Technologies
3687.4979999999996,30,0.9545454545454546,11,62.95572174156502,155.23189973228205,0.8761134243190613,3,218.1173,23.7904,9,59.2753724137931,Swift Technologies,Visionary Ventures
5086.438,38,1.0,10,70.22967969159285,177.7851316050592,0.7349620489955968,2,191.26139999999998,29.112,20,45.57386486486486,Visionary Enterprises,Green Networks
4257.3702,28,0.75,15,69.40910802309172,160.66708488821735,2.196941487438972,6,196.1896,21.6397,2,131.83157037037037,Green Ventures,Modern Industries
1169.1493,12,1.0,11,69.19118125570138,162.31528245794624,5.220853250651302,4,111.73339999999999,6.029,4,71.76615454545455,Dynamic Enterprises,Global Group
1695.5469999999998,12,1.0,15,71.4994718551346,172.957547715771,3.2050844261528906,7,204.8296,21.8605,7,99.39351818181818,Visionary Partners,Pioneer Group
966.6007,11,1.0,11,71.08109947251688,172.07153252306557,2.320493200551031,5,153.14839999999998,6.029,9,66.09722,Swift Solutions,Global Group
3995.0036,25,1.0,15,69.77883993722251,163.75394558832673,3.0364754109659784,7,197.5888,23.2793,8,69.80703333333334,Visionary Group,Pioneer Enterprises
4555.630500000001,32,0.9565217391304348,9,71.2396131819875,173.48694532027034,4.833500445604014,6,222.8271,19.1873,7,63.68349354838709,Pioneer Enterprises,Visionary Consulting
3534.0911,24,1.0,13,56.638806417455015,187.37827456737637,0.072106174490755,4,231.68210000000002,10.4099,7,74.68248260869565,Pioneer Networks,Innovative Group
2988.8922,27,1.0,9,55.33052283298637,227.1553426245929,0.6914318994313983,5,186.89339999999999,6.029,3,111.4852923076923,Visionary Ventures,Global Group
3488.7289,28,0.8333333333333334,10,70.63473665871892,171.73700756676584,3.955108092683626,4,195.7226,6.0635,14,51.034622222222225,Innovative Industries,Swift Solutions
1715.8277,17,0.8571428571428571,12,71.32494171873725,172.33755267629317,3.099691817797854,4,191.43789999999998,17.514599999999998,12,58.26724375,Dynamic Ventures,Modern Ventures
3086.5940000000005,28,1.0,9,72.10874858637133,172.86524387640745,4.636210312697234,4,197.49470000000002,17.514599999999998,19,48.55776296296296,Green Technologies,Dynamic Ventures
3473.5243000000005,29,0.9545454545454546,10,71.24978863650031,175.97006630678055,3.4580672639021595,4,199.90210000000002,18.860599999999998,17,56.68563214285713,Innovative Consulting,Innovative Corporation
3787.2208,26,0.9473684210526315,16,59.44008633921003,221.81428888615469,0.38025746723198184,9,204.8296,18.5871,20,54.816784000000006,Visionary Partners,Pioneer Corporation
4932.11,35,0.9333333333333333,13,71.42023490919601,176.44254031071605,0.0,11,231.68210000000002,10.4099,16,50.909085294117645,Innovative Group,Dynamic Solutions
