totalsum,number_stops,Max_to_depot,Min_to_depot,average_overlap_percentage,average_cluster_size,average_centroid_distance,average_distance_within_clusters,average_distance_between_clusters,average_minimal_distance,average_maximal_distance,vehicle_cap,real_km_order,chosen_company,chosen_candidate
4588.5344,31,196.8049,10.9535,0.4133354671278994,14.38,0.12645234924580348,18.617837978946884,86.08231866112831,0.006673842546313207,0.41454575614920786,16,56.397223333333336,Dynamic Partners,Modern Industries
5144.472799999999,45,195.7226,6.0635,0.4258123922148311,12.565217391304348,0.12915970248978853,11.619918460902673,93.31740958518758,0.008679645364133253,0.438757101429338,15,38.9448090909091,Swift Partners,Innovative Industries
5547.7916,43,206.223,12.0148,0.4399844242232936,14.02,0.12732143694383932,12.624743044973616,85.44315865866709,0.004087003209456533,0.4270652766016761,18,39.970711904761906,Visionary Networks,Dynamic Corporation
3756.9015000000004,30,173.0015,20.3042,0.3457674902011286,46.07142857142857,0.2812269367976463,24.554070495274416,100.04702735965478,0.0,1.047784623053974,12,43.57156896551724,NextGen Networks,Innovative Ventures
2366.2762,20,164.8374,10.734,0.47189175405461997,40.0,0.3246307503426386,27.817524168804674,131.12551262080683,0.0,1.223968258597072,19,54.96454736842105,Swift Industries,Green Industries
3701.7586,27,231.68210000000002,10.4099,0.4541586357569359,43.3,0.23355513046308915,18.405816183526415,104.37052877503292,0.0011113596937384006,0.830482098094975,9,64.16360384615385,Swift Enterprises,Innovative Group
4826.6674,32,197.5888,10.9535,0.3627712786990533,24.652173913043477,0.2129591787440103,20.850818086749335,111.90508099903549,0.001585503780854315,0.7242542550205096,7,61.226958064516126,Pioneer Enterprises,Dynamic Partners
5805.213699999999,47,195.7226,6.0635,0.414011187155675,7.5636363636363635,0.10723816953874579,13.691701995962505,88.30300939655726,0.021465183446318124,0.32309182470406694,3,91.51463043478262,Dynamic Networks,Innovative Industries
4468.5764,35,217.8745,17.426,0.37817689586768444,24.848484848484848,0.17261705370048464,22.53189681754567,107.53314432759115,0.0001365302675436928,0.5991362322649589,12,46.49263823529412,Pioneer Industries,Visionary Technologies
4131.1104000000005,28,231.68210000000002,10.4099,0.38709711003463865,8.325581395348838,0.13013910518590394,11.77071413413597,98.00801493541488,0.03452386538870063,0.38523543588698217,6,68.98962592592592,Innovative Group,Dynamic Industries
4615.0077,37,191.8074,9.097700000000001,0.49586149206232666,11.729166666666666,0.1302337280734243,12.473726343041928,90.72382349567069,0.009253151699758077,0.4206347899240231,6,66.16323888888888,Modern Consulting,Swift Corporation
2057.3197999999998,18,162.6163,23.9168,0.41951023045096264,36.73684210526316,0.24422190382273495,30.36572597962296,119.73038719974559,0.0006595533884985669,0.8915784860327576,5,80.70187058823528,Swift Enterprises,Global Partners
3699.282800000001,28,218.1173,21.6397,0.39299679511459357,16.88888888888889,0.13302376568975766,11.99558708539939,90.10175505438711,0.0014263563168138962,0.46424767248323034,19,50.964081481481486,Green Ventures,Swift Technologies
5993.775100000001,47,200.9482,20.246599999999997,0.4891588546173618,8.127272727272727,0.11878414589643667,13.964554215145382,85.10291705557059,0.023590440055932044,0.34376206329543707,2,126.72442608695654,Dynamic Networks,Modern Partners
2228.2943,14,198.9304,34.1359,0.2870201202164522,32.65217391304348,0.2118631712877098,23.346085864345923,97.03202810944202,4.3377270395249195e-05,0.7448830296833886,11,82.5961846153846,Pioneer Enterprises,Modern Solutions
6148.9270000000015,38,203.2633,20.246599999999997,0.4165888975342896,23.17142857142857,0.1712968749459362,15.239402171613603,104.12845883415045,0.00131083419107092,0.5780484871418261,8,66.8120891891892,Global Ventures,Modern Partners
3010.5210000000006,25,217.8745,17.426,0.35415291015526434,41.588235294117645,0.25820285688452366,21.849278116246836,104.58766150963514,0.0,0.9332664175490566,20,56.99732083333333,Pioneer Group,Visionary Technologies
5732.890300000001,42,200.9482,20.246599999999997,0.4819595454852073,11.0,0.1345923791009477,12.163081597973875,100.15341860074396,0.01572600396648351,0.4286072586991212,12,45.05932926829268,Modern Partners,Green Ventures
5297.1713,39,217.8745,17.426,0.4263370318136269,15.86046511627907,0.13673716766727287,21.776685929176224,98.81506742552423,0.003146835363336559,0.4722692347981186,8,57.41820789473686,Visionary Technologies,Dynamic Corporation
2573.8082000000004,21,167.5736,9.097700000000001,0.36379690601352443,13.382352941176471,0.16183454341133238,24.71210422907899,101.98199090611918,0.009840134193488845,0.5172602821585659,20,47.107025,Swift Corporation,Pioneer Group
3641.2857999999997,31,206.5204,10.3011,0.44707430478143223,10.30188679245283,0.12180084219669086,8.734183665720392,63.22272076456362,0.015285560124705585,0.37098236374826477,20,46.98602666666666,Dynamic Group,Modern Ventures
5059.7108,38,196.8049,9.097700000000001,0.3633591595610955,24.636363636363637,0.1723257122258284,20.37842645392631,107.08459682722919,0.00019886668412067254,0.6209572297975665,4,83.37672972972973,Swift Corporation,Dynamic Partners
1522.0376000000003,13,191.43789999999998,38.670300000000005,0.3408113142895751,25.75,0.2569835091010872,25.077485855150947,114.07599124185703,0.004771017486333081,0.8927689110410614,7,84.23010000000001,Pioneer Group,Modern Ventures
3213.949,26,191.26139999999998,31.0445,0.3779838770574095,12.090909090909092,0.1439875920025535,18.5311631458115,102.96516481948208,0.00999106669697207,0.4718903592898415,17,50.66598,Green Networks,Pioneer Group
4164.504500000001,33,205.6141,25.8705,0.363700100913248,21.16216216216216,0.1546658688156913,14.279644485646742,98.10266450006675,0.00027499065470569745,0.546194797826819,15,45.50930625000001,Pioneer Industries,Swift Ventures
7134.912300000002,50,191.732,20.3042,0.4610684497510006,13.148148148148149,0.12150256910777178,11.291247130168358,89.6395620412633,0.002763467096712822,0.3930861374679861,17,41.70868775510204,Innovative Ventures,Elite Group
4029.0021999999994,32,173.0015,20.3042,0.4654798710061868,8.04,0.1200950658014246,15.825408335108936,87.4515709549054,0.01822635130006094,0.3371197657280385,2,208.92627419354838,Innovative Ventures,Swift Networks
5193.466600000002,40,205.54670000000002,22.8515,0.45670429934278234,11.731707317073171,0.1479112538869107,13.314466878943566,103.0719964397891,0.009854000773915602,0.4417757895279613,12,59.36264871794872,Global Industries,Green Solutions
2945.3803,27,191.8074,6.029,0.2505003478216562,42.69230769230769,0.2973326045279633,27.222834722562602,115.31618599087516,0.00016945240517842226,1.0769009545154116,4,71.19434230769231,Global Group,Modern Consulting
3914.0733,29,231.68210000000002,10.4099,0.3326158961576826,16.13953488372093,0.1424026235967441,24.34900925126512,93.56566745507577,0.00592843553911851,0.4842586583240119,8,62.654064285714284,Innovative Group,Dynamic Ventures
1622.2185000000002,15,218.1173,47.274699999999996,0.4128968771689865,37.523809523809526,0.23457732294397016,27.322787846381367,105.39663680425924,0.0018269384946655548,0.8330718745603469,18,79.85977142857142,Swift Technologies,NextGen Group
2745.8714000000004,31,172.7724,11.5065,0.36767147175075565,23.941176470588236,0.26194593891309165,31.187194874164778,127.27880690846125,0.0002556670932741138,0.9582158522989798,6,50.517579999999995,Global Enterprises,Swift Partners
1277.0806,13,194.571,18.4984,0.33568806560572356,35.05263157894737,0.23961080413764485,20.728723363012744,111.9158912440592,0.0008663281820177527,0.8595139651220342,14,72.79103333333332,NextGen Group,Swift Solutions
3423.3023000000003,33,166.76160000000002,11.5065,0.22439983117937642,22.761904761904763,0.22282310216968637,32.61965128525433,105.92185997761426,0.0020373873356914606,0.7851809036028053,5,59.177315625,Global Enterprises,Dynamic Networks
1345.8802999999998,11,204.8296,21.8605,0.3507865032996591,27.352941176470587,0.26505203291054047,26.909134212564844,120.63941371985696,0.00517471898433252,0.8902088392516817,2,148.24047000000002,Visionary Partners,Swift Industries
2883.8251999999998,22,207.52620000000002,20.246599999999997,0.5169138595834862,22.5625,0.17459623221021392,16.402611798636766,114.71818342078414,0.0026025942097244086,0.595719675095438,19,56.28119047619049,NextGen Enterprises,Elite Corporation
3088.7495000000004,24,218.1173,23.2793,0.4737551224968988,20.735294117647058,0.17770413755947967,18.346576172461308,93.45958522750992,0.0012366505008761727,0.5840464011527952,10,64.98568695652175,Visionary Group,Swift Technologies
1078.4718,12,166.76160000000002,6.029,0.2943803569552084,38.6,0.27999773040026316,33.04682176475738,115.09206298922561,0.0,1.0465274508631413,10,70.10278181818181,Global Group,Innovative Solutions
3324.1447000000003,26,204.8296,21.8605,0.3405177997047697,34.875,0.26963039512399783,29.212500942173595,106.04051413699537,0.0,0.9969672806150591,6,69.78565199999998,Visionary Partners,Pioneer Ventures
5293.964399999999,36,206.5204,26.6365,0.42112910129310727,19.675675675675677,0.15878856808726224,10.913794903849505,98.95163249243345,0.001790365534951464,0.5666927192351655,19,46.96317714285715,Pioneer Industries,Elite Consulting
3881.0132999999996,25,231.68210000000002,10.4099,0.34805894712163526,33.1764705882353,0.2590419818949254,32.743849231513416,109.34014201171017,0.0,0.9086391079788124,7,74.01314166666667,Modern Networks,Innovative Group
3363.9510000000005,26,196.1896,18.4984,0.3926363453937549,46.0,0.2624696582741952,21.86449030089741,114.63526476799152,0.0006894699669333397,0.9875342074408023,6,70.397008,Swift Solutions,Green Ventures
3194.5389,26,174.12439999999998,17.514599999999998,0.47460579316954854,22.4,0.16737225512057063,21.53582708415343,97.67872517649289,0.0002935030861440606,0.5899305113650205,4,85.71694,Visionary Group,Dynamic Ventures
4611.8107,35,205.54670000000002,9.097700000000001,0.4336817180072826,17.048780487804876,0.14582880133975978,18.36475739837705,99.51687100754357,0.006251432997634843,0.4850043977374695,18,50.7923088235294,Global Industries,Swift Corporation
3674.0053000000003,21,203.2633,35.768800000000006,0.37594592677763644,62.92857142857143,0.29196569625443747,32.70729463416524,116.28098171440706,0.0,1.0674157468984122,6,87.925565,Modern Solutions,Global Ventures
5773.772400000001,44,206.5204,23.2793,0.42939111505573296,15.377777777777778,0.14219463407312055,14.417711868064782,93.91960422062591,0.002977115113148172,0.4542210141759458,12,54.54463023255814,Elite Consulting,Innovative Enterprises
4548.485899999999,35,205.6141,25.8705,0.44750114328406243,17.974358974358974,0.1541661552183014,22.389414688385237,88.9984823407996,0.00299675038516225,0.5254490840286644,14,58.65747352941176,Visionary Enterprises,Swift Ventures
5946.406799999999,44,231.68210000000002,10.4099,0.4580483037995771,8.461538461538462,0.11474634145111318,11.156534178718548,96.51271512350893,0.021114221325375618,0.3480513810233986,9,53.154558139534885,Dynamic Networks,Innovative Group
4230.2641,29,231.68210000000002,10.4099,0.3366817522544265,17.916666666666668,0.20688326590232142,23.72828564543118,95.35292149831788,0.003854300254263795,0.697871242544907,19,58.5813107142857,Global Networks,Innovative Group
2002.6724000000002,14,192.026,18.4984,0.41139763501048576,38.4375,0.2831653842998307,21.305340216554047,119.96600108807485,4.6123406080314786e-05,1.0105347862902876,10,79.57654615384614,Swift Solutions,Modern Industries
3867.3690000000006,29,205.54670000000002,21.9399,0.3327863043721984,29.391304347826086,0.22418188911396567,29.461009303901566,106.32987579462906,0.0003912324505065906,0.7834046370743362,16,51.32772857142857,Dynamic Industries,Global Industries
3004.3794000000003,25,200.5804,34.586,0.449745304733779,33.5,0.32448320740641273,38.99075577476354,135.0430413610456,0.00033424038645269897,1.192294705295229,11,61.26116249999999,NextGen Networks,Pioneer Ventures
5805.213699999999,47,195.7226,6.0635,0.4355072626443268,9.764705882352942,0.12105450657320628,13.474947601812175,93.50857840678084,0.015584507475539489,0.38890224144394897,16,37.490715217391305,Dynamic Networks,Innovative Industries
5697.0046999999995,47,191.8074,23.2647,0.5103013772790069,9.022222222222222,0.13273639919574404,17.66250289570645,92.86896241088964,0.01510904002009024,0.39026386166858074,9,49.54059565217391,Modern Consulting,Dynamic Networks
5547.7916,43,206.223,12.0148,0.41535449130071556,8.975609756097562,0.14025195809675334,18.477074152354138,97.11976912172409,0.025249919975020078,0.42747674643637457,10,48.45529761904762,Dynamic Corporation,Visionary Networks
3534.0911,24,231.68210000000002,10.4099,0.35089056588356626,20.906976744186046,0.14233266598989816,13.306019115707265,104.34403825143211,0.0008465112406819702,0.5074609803230452,8,71.5592304347826,Innovative Group,Pioneer Networks
3835.071499999999,28,203.2633,37.0531,0.26655852297327204,29.238095238095237,0.22799600813095647,25.962182889085106,124.49917610036691,8.391609479707212e-05,0.801429374325747,14,51.59704814814815,Global Partners,Modern Technologies
3254.493,27,189.1685,18.5871,0.4205748699035816,47.06666666666667,0.2834589137674983,35.47908345630191,134.8152223255984,0.0001759505984211088,1.026308526687944,19,52.88265384615385,Global Technologies,Pioneer Corporation
4029.0021999999994,32,173.0015,20.3042,0.43542013076567376,10.818181818181818,0.11302462476670432,15.85539555531819,89.38016819756825,0.011597719570932597,0.3619845011890899,18,45.9648870967742,Innovative Ventures,Swift Networks
6013.276299999998,41,191.732,21.949099999999998,0.4734087607305594,10.574074074074074,0.11825332775326769,9.407923956346348,101.97500013522985,0.015611302116748845,0.3660299643971238,12,42.981,Elite Group,Pioneer Industries
3208.0495,25,218.9364,17.514599999999998,0.32892803174768276,29.291666666666668,0.20415842841528148,22.341552084445134,104.23242036882988,0.0001368224636976036,0.746907979276723,20,50.03239583333332,Dynamic Ventures,Dynamic Consulting
3680.2388999999994,24,218.9364,42.057300000000005,0.3882138638437344,31.40909090909091,0.2293450002064657,16.471111993723063,119.495762513447,0.00028036263022288536,0.7994993526265102,18,57.960434782608694,Swift Group,Dynamic Consulting
3979.0035999999996,32,196.8049,10.9535,0.40516950144524516,10.857142857142858,0.13100234779830175,10.984469136974312,89.24750305940975,0.023716474863478474,0.39766511872703464,15,53.80388064516129,Dynamic Partners,Dynamic Industries
2266.3918,15,197.5888,18.4984,0.35949404131668616,31.875,0.2535063973275226,20.55127928491287,123.23098457539899,0.00025204553317361887,0.9216413690718452,6,89.80382857142857,Swift Solutions,Pioneer Enterprises
3968.739499999999,29,204.8296,10.9535,0.42937087099978016,13.63265306122449,0.1331895855233938,12.480954849087116,91.7788291506832,0.006992409204377363,0.4348869801966439,15,59.842292857142866,Dynamic Partners,Visionary Partners
1009.6326999999998,10,115.13189999999999,47.4198,0.22019955302563998,36.214285714285715,0.2962919700254404,29.512858571659624,120.71043513603993,0.0,1.073494984737938,12,64.93596666666666,NextGen Networks,Swift Industries
4902.2237000000005,34,203.2633,23.2793,0.47432387014827737,19.16216216216216,0.15709864677818397,18.183390384708854,106.05858990937644,0.001477892216129545,0.519482897493982,15,51.723069696969695,Visionary Group,Modern Technologies
6175.632999999998,49,206.5204,10.3011,0.4259780765853252,15.418181818181818,0.12013663863406082,12.913660360056015,89.35554226510763,0.003260730479497169,0.4168496322879241,3,149.91787708333334,Innovative Ventures,Dynamic Group
3851.0914000000002,26,204.8296,21.6397,0.44068705301653555,10.86046511627907,0.13762466716539773,11.422076025608751,90.02753242680492,0.0194475305914247,0.44829150053676803,14,48.914632000000005,Green Ventures,Visionary Partners
4997.619399999999,31,203.2633,10.734,0.4308357571202671,25.571428571428573,0.17538971950619622,19.39641993634375,86.63730546002465,0.0006235505455759247,0.592061624228507,11,56.46517000000001,Green Industries,Global Ventures
6406.6407,41,203.2633,24.7222,0.37565933329021234,10.675675675675675,0.141690643893403,18.8403070711593,97.6926591369091,0.01575830745497639,0.4552075570576868,17,46.84690500000001,Global Ventures,Modern Corporation
3674.357199999999,24,192.026,23.2793,0.5715377123736256,21.848484848484848,0.17768136503819681,19.68136694403421,101.52136436653464,0.0015137517461531397,0.5982616799699123,20,58.64584782608695,Visionary Group,Modern Industries
2583.6017,24,197.49470000000002,20.246599999999997,0.3452631509836443,55.93333333333333,0.277672115864695,33.38179322879878,130.36112870840748,0.0,1.0352384994514898,9,61.565243478260875,Elite Corporation,Green Technologies
5443.386,42,201.3102,20.246599999999997,0.5209348622322927,17.822222222222223,0.13474050831747175,16.48548404871948,86.75983654269784,0.0018466937196850441,0.45437169958888146,20,38.74452682926829,Modern Partners,Green Solutions
3642.8056999999994,33,181.1997,12.0148,0.23544630593889898,26.043478260869566,0.20754005997767755,34.62466840387119,105.53789505777809,0.0012130644715181598,0.7317863639498456,13,44.9392,Global Partners,Visionary Networks
1883.8302999999999,16,166.76160000000002,21.9399,0.4669364006726516,30.4,0.24482526005893634,26.88111519997786,114.46681600771464,0.0003544409230037387,0.8223914490157875,13,55.2434,Dynamic Industries,Innovative Solutions
6982.384400000001,45,206.5204,21.949099999999998,0.4283808963156895,12.525,0.14681411989813176,15.718604776667197,98.97874358655281,0.005320327744823736,0.47341443162244773,9,57.45024318181818,Elite Consulting,Elite Group
4904.294599999998,38,199.8104,6.0635,0.3364663195017045,19.52173913043478,0.13579632156594673,14.603871451532642,102.59048710599045,0.0007205315680323287,0.47046023881785004,5,65.15601351351351,Innovative Industries,Elite Solutions
4788.1509,39,205.6141,23.2647,0.4284951961712704,11.18918918918919,0.15425710720567304,16.992589285772276,89.97412468611907,0.014019282820388966,0.4931678259452216,14,41.39585789473685,Swift Ventures,Modern Consulting
4117.114599999999,30,206.223,29.1382,0.3000371449980727,18.666666666666668,0.205313648723009,14.770637261794384,103.91870681808058,0.002494464646408733,0.6981405214640729,9,61.90182068965517,Global Networks,Dynamic Corporation
2783.369,22,174.12439999999998,18.4984,0.3840150849073651,43.05882352941177,0.2573180012279954,14.336324402883806,103.09652739644865,7.177150255676454e-05,0.9308880685569441,12,60.7746,Swift Solutions,Visionary Group
4187.5513,33,185.6075,23.9168,0.40065880300914175,11.872727272727273,0.1199403244295038,14.52393918358086,102.87403406164417,0.015936868211043613,0.39946432458219494,2,139.82465000000002,Modern Corporation,Swift Enterprises
5268.4156,42,205.6141,20.3042,0.48573697398139615,17.6,0.159568599570298,13.036037851074703,110.70479231047581,0.0042226207124826795,0.5217721314593384,12,37.505553658536584,Swift Ventures,Innovative Ventures
2894.3053,23,218.1173,9.097700000000001,0.47988609063215343,16.161290322580644,0.1725778970384308,19.121421174504015,98.83429440362949,0.004212547972348249,0.6061562266287334,13,61.06672272727273,Swift Corporation,Swift Technologies
3223.0699999999997,23,192.026,10.734,0.47215029024532756,20.5,0.16602878719458702,19.094088271745335,101.78719082165706,0.0005283059735610317,0.5634790814416583,2,153.49631363636362,Green Industries,Modern Industries
5880.127799999999,42,206.5204,23.2647,0.4424989140292412,17.261904761904763,0.1514076048691305,18.25819445207913,98.90722518322042,0.002679593162625927,0.5058477447333962,12,51.01505365853659,Elite Consulting,Modern Consulting
4708.7199,33,192.026,20.3042,0.41636333615780496,11.436363636363636,0.11734457901581903,11.979161548495036,95.03283108935996,0.006202853415408117,0.37585113861421815,3,157.93255937499998,Innovative Ventures,Modern Industries
3331.1846000000005,28,191.8074,23.2647,0.448816153420616,31.0,0.3054400711925006,34.31395028485336,132.71624832409984,0.00043039450519422647,1.0347863445843315,12,54.84910740740741,Pioneer Group,Modern Consulting
4924.3848,35,206.5204,9.097700000000001,0.5447960386130993,9.414634146341463,0.1441991515367457,21.25381133156991,96.73435892363275,0.019236483865941092,0.4341538088486532,9,64.3480794117647,Elite Consulting,Swift Corporation
4754.024399999999,41,197.49470000000002,12.0148,0.3856565656565657,9.95,0.14623493757327644,14.76832468632056,90.81286867142708,0.030433225007142028,0.4535462977522461,9,46.881215,Green Technologies,Visionary Networks
2894.2592000000004,26,199.8104,14.6228,0.42848340737029855,15.147058823529411,0.16726482381851737,20.756675172262636,97.76059616990351,0.011222364722360087,0.5514142159375773,20,48.930983999999995,Elite Solutions,Dynamic Ventures
2313.4709000000003,19,184.58579999999998,17.514599999999998,0.3340042127958309,37.17391304347826,0.22221709129210485,29.02587085572646,117.39120442467014,0.0,0.8350480078370867,17,53.00078888888889,Dynamic Ventures,Swift Group
6103.7949,35,231.68210000000002,10.4099,0.3645967523573267,12.621621621621621,0.14794053286304987,19.09408288262696,90.9953341784991,0.009093966936398887,0.49777332678880504,15,56.7543294117647,Global Ventures,Innovative Group
5229.570999999998,43,206.223,29.1382,0.42227412045186985,11.311111111111112,0.1338863770206358,18.152217837767648,91.41342538488848,0.014158366287750239,0.4245348558423309,7,54.11530714285715,Dynamic Corporation,Swift Partners
5174.5286000000015,41,217.8745,17.426,0.41092592795660626,10.1875,0.12588697514256647,20.479249712931107,88.96015984959715,0.0143793646969537,0.41889695453966797,5,79.9060425,Visionary Ventures,Visionary Technologies
5724.480599999999,39,231.68210000000002,10.4099,0.45116987479446824,12.954545454545455,0.13991699930469872,15.37895092750796,101.88391449780556,0.005776012096742197,0.4516317321815641,4,127.41179210526316,Global Industries,Innovative Group
1399.9965000000002,14,218.1173,20.246599999999997,0.459712938391731,21.523809523809526,0.2266516845682548,28.323073945725923,88.81944414890845,0.0040827279484860046,0.7867946895769956,7,86.76453076923077,Swift Technologies,Elite Corporation
4014.5054999999993,31,192.026,12.0148,0.4464943099954542,13.666666666666666,0.12745611887256886,12.479139239591763,86.11270618501736,0.0062433673951517565,0.4231666508133028,10,56.56077666666667,Visionary Networks,Modern Industries
1443.1631,14,191.43789999999998,35.1412,0.4282539195448066,30.0,0.2524116069683076,27.549004988894616,101.9686217524793,0.0020252942169891367,0.8542122194901263,20,68.74763076923078,Modern Ventures,Global Technologies
885.7006999999999,11,107.0748,20.246599999999997,0.44902975358890523,36.46666666666667,0.29223495510803615,28.064633318288973,118.10750552592346,0.000120937000064266,1.0602981778819924,6,76.30097,Swift Industries,Elite Corporation
3578.2528,27,196.1896,21.6397,0.3353041732635083,7.2,0.12317455104814097,11.392459167639492,78.43100684378311,0.03144584017787911,0.3654083394125296,20,44.93812307692308,Green Ventures,Innovative Solutions
6005.2984,47,191.8074,20.3042,0.4416002811328786,12.320754716981131,0.11638667145853472,11.850963980282181,82.81364039054709,0.0059802712809771804,0.3824607315862598,3,145.7914695652174,Innovative Ventures,Modern Consulting
5146.912,40,207.52620000000002,23.2793,0.4814209791681524,15.938775510204081,0.12677764623579185,21.070460429837183,88.95779018855039,0.003379898488816998,0.4429968747457134,13,42.85641538461539,Innovative Enterprises,NextGen Enterprises
5265.021500000002,40,200.5804,21.6397,0.36002099374245045,15.977777777777778,0.1399813361118495,19.38284500179198,90.77320370596863,0.0016823063136811583,0.49108236949909756,4,96.33525897435896,Pioneer Ventures,Green Ventures
2945.3803,27,191.8074,6.029,0.4765986490712155,49.714285714285715,0.291428455554094,30.277869485676515,97.36004818989889,0.0,1.072123484212116,9,52.62482307692308,Global Group,Modern Consulting
885.7006999999999,11,107.0748,20.246599999999997,0.4611999525544784,54.4,0.2839001716256664,30.566721230465635,97.49805621029871,0.0,1.0640995263084043,20,59.68676999999999,Swift Industries,Elite Corporation
2745.8714000000004,31,172.7724,11.5065,0.3270302904885581,36.76190476190476,0.2309726435990902,18.799651172898677,105.02774700428533,0.0010613007249408541,0.821208986004043,8,45.581026666666666,Global Enterprises,Swift Partners
3313.473899999999,23,192.026,9.097700000000001,0.45777930481096374,24.303030303030305,0.17708233797664202,20.067754976481776,110.17306296229447,0.002002392466520216,0.5945614300863151,3,106.70533636363635,Swift Corporation,Modern Industries
4386.5224,35,191.26139999999998,9.097700000000001,0.3925148438023351,11.022727272727273,0.1337172312927884,18.837006435714052,94.94537797009407,0.013299840711283454,0.4443095564696037,3,109.21792647058822,Green Networks,Swift Corporation
5246.785799999999,38,205.54670000000002,22.8515,0.4718826952350979,18.609756097560975,0.1531857028460292,17.123056786507814,98.98947313766735,0.0008886640016821475,0.49567140118217673,16,47.2181054054054,Modern Technologies,Global Industries
3994.4346000000005,29,206.5204,21.9399,0.41101130252999196,16.58139534883721,0.15003769023344454,20.154818226190326,93.40378078474956,0.006347932580333627,0.5018630525795069,4,105.39712499999999,Elite Consulting,Dynamic Industries
1156.8817999999999,12,191.43789999999998,6.029,0.40108504995276434,49.22222222222222,0.25128872345786746,37.985121853496885,101.86735317975109,0.0012315830156420045,0.9216372710784064,18,69.01026363636363,Modern Ventures,Global Group
4131.338500000001,33,184.58579999999998,23.2793,0.409638610868588,27.476190476190474,0.22790716541453365,26.646051269757816,120.72932494415267,0.00142916482773911,0.8127044646948378,4,71.96378437500002,Swift Group,Innovative Enterprises
2947.1180000000004,24,187.131,20.246599999999997,0.4318915987048726,36.0,0.2593757959840822,31.30759043177497,98.2256093948114,0.0,0.9698011351073887,2,129.73717391304345,Elite Corporation,Visionary Enterprises
