,name,lat,lon
300,NextGen Enterprises,52.186207,5.608724
301,NextGen Enterprises,53.321407,6.001803
302,NextGen Enterprises,50.816071,5.893286
303,NextGen Enterprises,52.067177,4.329947
304,NextGen Enterprises,52.299873,4.963525
305,NextGen Enterprises,51.981392,4.461061
306,NextGen Enterprises,51.840839,5.839759
307,NextGen Enterprises,51.422722,5.558636
308,NextGen Enterprises,52.754711,7.042325
309,NextGen Enterprises,51.803806,4.717298
310,NextGen Enterprises,51.565098,5.463701
311,NextGen Enterprises,52.166271,4.507187
312,NextGen Enterprises,52.370884,4.6470970000000005
313,NextGen Enterprises,53.323963,6.001288
314,NextGen Enterprises,52.670757,4.702739
315,Innovative Group,51.824883,5.0489370000000005
316,Innovative Group,50.895817,5.733605000000001
317,Innovative Group,51.627678,4.942178
318,Innovative Group,51.636314,4.369947
319,Innovative Group,51.605865,5.871896
320,Innovative Group,51.310009,3.3802550000000005
321,Innovative Group,52.878502000000005,6.005416
322,Innovative Group,50.916584,6.050267
323,Innovative Group,51.442226,5.408455
324,Innovative Group,52.632267000000006,4.751939
325,Innovative Group,51.423817,5.568948000000001
326,Innovative Group,52.29858,5.145993
327,Innovative Group,52.705948,4.818594
328,Innovative Group,52.268555,5.183967
329,Innovative Group,51.695564000000005,5.2187410000000005
330,Innovative Group,53.11142,6.885773
331,Innovative Group,52.175461,4.5071900000000005
332,Innovative Group,52.573502000000005,6.290905
333,Innovative Group,51.842236,4.323601
334,Elite Group,51.99276,4.478814
335,Elite Group,52.354774,6.487099
336,Elite Group,52.091122,5.239730000000001
337,Elite Group,52.575459,5.933269999999999
338,Elite Group,50.895817,5.733605000000001
339,Elite Group,51.807838,5.824085
340,Elite Group,52.781586,6.893953999999999
341,Elite Group,52.351196,4.891634
342,Elite Group,51.614994,4.165957
343,Elite Group,52.301762,4.874407
344,Elite Group,52.773331000000006,6.802114
345,Elite Group,51.605827000000005,5.446227
346,Elite Group,52.996838,6.566601
347,Elite Group,52.171261,5.003515
348,Elite Group,53.09877,6.07402
349,Elite Group,52.383263,4.6042510000000005
350,Elite Group,51.931801,4.463177
351,Elite Group,51.861298,5.770876
352,Elite Group,53.183384,5.546161
353,Elite Group,51.832809000000005,4.343776
354,Elite Group,52.989479,6.29171
355,Elite Group,51.485439,4.29133
356,Elite Group,52.061245,5.57616
357,Elite Group,51.701893,4.846774
358,Elite Group,51.599068,5.607667
359,Elite Consulting,52.958828,5.925816
360,Elite Consulting,51.453442,3.5664800000000003
361,Elite Consulting,50.818241,6.010276999999999
362,Elite Consulting,51.982758,5.911406
363,Elite Consulting,52.953949,4.771853
364,Elite Consulting,51.931137,5.7112050000000005
365,Elite Consulting,51.822208,4.777642
366,Elite Consulting,52.989479,6.29171
367,Elite Consulting,53.248753,6.601922
368,Elite Consulting,51.819405,5.865092
369,Elite Consulting,51.85001,4.64522
370,Elite Consulting,52.381847,4.888516
371,Elite Consulting,52.39645,5.25779
372,Elite Consulting,51.689766,5.145245
373,Elite Consulting,51.798405,5.024983
374,Elite Consulting,52.988567,6.580531
375,Elite Consulting,52.219414,4.433378
376,Elite Consulting,52.572723,6.290987
377,Elite Consulting,51.515957,4.7027470000000005
378,Elite Consulting,52.260872,7.0075330000000005
397,Green Group,52.011696,4.530617
398,Green Group,51.836288,4.701552
399,Green Group,52.017315,5.039022
400,Green Group,51.94025,4.47945
401,Green Group,51.422184,5.735569
402,Green Group,51.921959,4.610666
403,Green Group,51.983364,5.340934
404,Green Group,52.870064,5.458805
405,Green Group,53.446083,5.770771
406,Green Group,52.079716,5.038105000000001
407,Green Group,51.924789,4.5136400000000005
408,Green Group,51.53249,4.56255
409,Green Group,51.939671,4.35309
410,Green Group,52.127781,4.588355
411,Green Group,51.794048,5.650295
412,Green Group,51.68684,5.135548
413,Green Group,51.631863,4.474125
414,Global Industries,50.834057,5.98457
415,Global Industries,52.697826,6.322099
416,Global Industries,52.095383,5.129767
417,Global Industries,52.353832,4.869397
418,Global Industries,53.22758100000001,6.599025
419,Global Industries,53.337029,6.300662
420,Global Industries,52.337284,5.217697
421,Global Industries,51.982758,5.911406
422,Global Industries,51.420078,5.4916160000000005
423,Global Industries,52.636051,4.775589
424,Global Industries,52.958828,5.925816
425,Global Industries,52.463661,4.809830000000001
426,Global Industries,51.906288,5.565786
427,Global Industries,52.212303000000006,5.954054
428,Global Industries,53.244514,6.40646
429,Global Industries,51.98605,6.567434
430,Global Industries,52.703453,5.282396
431,Global Industries,51.523899,5.485126
432,Global Industries,51.587349,4.012392
433,Global Industries,51.882645,5.515028
434,Pioneer Partners,53.188854000000006,5.995161
435,Pioneer Partners,51.605827000000005,5.446227
436,Pioneer Partners,52.227039000000005,6.193849
437,Pioneer Partners,52.359768,4.891746
438,Pioneer Partners,52.57621,6.617780000000001
439,Pioneer Partners,52.031036,5.646807
440,Pioneer Partners,53.062256000000005,4.761728
441,Pioneer Partners,51.578388,4.739012000000001
442,Pioneer Partners,52.155167,5.385815
443,Pioneer Partners,51.196342,5.994518
444,Pioneer Partners,50.85022,5.666505
445,Pioneer Partners,51.582977,5.176495
446,Pioneer Partners,52.364265,4.855049
447,Pioneer Partners,53.256824,5.764418
448,Pioneer Partners,50.975815,5.861328
449,Pioneer Partners,52.210705,5.975838
450,Pioneer Partners,50.85022,5.666505
451,Pioneer Partners,52.449478000000006,4.597445
452,Pioneer Partners,51.310009,3.3802550000000005
453,Green Solutions,52.343468,4.906007
454,Green Solutions,51.318382,5.357187000000001
455,Green Solutions,51.928322,4.372662999999999
456,Green Solutions,52.570549,5.644227
457,Green Solutions,51.855518,4.357069999999999
458,Green Solutions,51.53249,4.56255
459,Green Solutions,51.85582,4.389601
460,Green Solutions,51.774246000000005,5.56752
461,Green Solutions,52.153896,6.7444
462,Green Solutions,52.443459,4.8194300000000005
463,Green Solutions,50.866188,5.834035
464,Green Solutions,52.38052,4.622766
465,Green Solutions,51.470276,5.477987000000001
466,Green Solutions,51.958382,5.571225
467,Green Solutions,52.35788,4.895567
468,Green Solutions,51.424797,4.323448
469,Green Solutions,51.873917,4.490412
470,Green Solutions,51.608822,4.788705
471,Green Solutions,52.510071,5.473269999999999
472,Green Solutions,51.481232,5.68052
473,Pioneer Industries,52.077965,4.305524
474,Pioneer Industries,52.643288,5.052366
475,Pioneer Industries,51.486374,3.617766000000001
476,Pioneer Industries,52.378613,4.845948
477,Pioneer Industries,53.217716,5.943764
478,Pioneer Industries,52.064777,4.402108
479,Pioneer Industries,52.081661,4.87656
480,Pioneer Industries,51.545261,5.18237
481,Pioneer Industries,52.379044,4.749952
482,Pioneer Industries,52.392948,6.286877
483,Pioneer Industries,53.194424,5.99256
484,Pioneer Industries,53.164444,6.785957000000001
485,Pioneer Industries,51.528774,5.634476
486,Pioneer Industries,52.459358,4.821031
487,Pioneer Industries,51.347782,5.551578
488,Pioneer Industries,52.015282,4.692332
489,Dynamic Networks,52.144226,6.195166
490,Dynamic Networks,52.852341,5.023311
491,Dynamic Networks,51.983627,5.903181
492,Dynamic Networks,52.51309200000001,5.721375
493,Dynamic Networks,52.62706800000001,6.555704
494,Dynamic Networks,51.630955,5.229343
495,Dynamic Networks,52.633739,4.745031
496,Dynamic Networks,52.382301,4.7976
497,Dynamic Networks,52.289291,4.869137
498,Dynamic Networks,52.186207,5.608724
499,Dynamic Networks,51.859657,4.375042
500,Dynamic Networks,52.374977,4.861059
501,Dynamic Networks,51.88063,5.51043
502,Dynamic Networks,51.692135,4.439780000000001
503,Dynamic Networks,52.525238,5.716434
504,Dynamic Networks,52.185806,4.470259
505,Dynamic Networks,51.580139,5.20118
506,Dynamic Networks,52.43411999999999,4.659907
507,Dynamic Networks,51.587578,4.768453
508,Dynamic Networks,51.525818,4.490978
509,Dynamic Networks,53.224689,6.562475
510,Dynamic Networks,52.654316,4.825756
511,Dynamic Networks,51.625221,4.942385
512,Dynamic Networks,51.959469,4.534590000000001
513,Dynamic Networks,52.338329,6.650199000000001
514,Innovative Corporation,51.903118,4.496199
515,Innovative Corporation,52.045902000000005,5.670184
516,Innovative Corporation,52.34174,4.964302
517,Innovative Corporation,52.079853,5.037851
518,Innovative Corporation,52.758904,5.074035
519,Innovative Corporation,50.863644,5.654949
520,Innovative Corporation,52.085697,4.3729830000000005
521,Innovative Corporation,52.235428000000006,6.099551
522,Innovative Corporation,51.477718,5.49303
523,Innovative Corporation,52.045517,4.391441
524,Innovative Corporation,51.627045,4.944328
525,Innovative Corporation,52.5089,4.95564
526,Innovative Corporation,52.671276,4.701332
527,Innovative Corporation,51.712685,5.313683
528,Innovative Corporation,52.337284,5.217697
529,Innovative Corporation,52.17374,5.39037
530,Innovative Corporation,51.442043,5.502804
531,Innovative Corporation,51.929279,6.347772
532,Innovative Corporation,51.600327,3.848471
533,Innovative Corporation,51.906288,5.565786
534,Innovative Corporation,52.118969,5.10046
535,Innovative Corporation,51.837318,4.961364
552,Visionary Networks,51.699551,5.3417
553,Visionary Networks,51.890865000000005,4.479874
554,Visionary Networks,52.144726,4.40342
555,Visionary Networks,53.323963,6.001288
556,Visionary Networks,51.811417,4.339377
557,Visionary Networks,52.575459,5.933269999999999
558,Visionary Networks,51.987713,5.843166
559,Visionary Networks,52.192383,4.713149
560,Visionary Networks,52.362762,4.8918870000000005
561,Visionary Networks,52.536327,6.097836
562,Visionary Networks,52.180206,5.374166000000001
563,Visionary Networks,52.768055,4.662567
564,Visionary Networks,52.214703,5.155651
565,Visionary Networks,52.382301,4.7976
566,Visionary Networks,51.657082,5.884569
567,Visionary Networks,51.404346,5.397039
568,Visionary Networks,51.965019,4.57096
569,Visionary Networks,51.79171,4.66354
570,Visionary Networks,51.829483,5.927147
571,Visionary Networks,53.163811,6.78547
572,Visionary Networks,52.102692,6.644348
573,Visionary Networks,52.701,4.693281
574,Visionary Networks,51.986858000000005,4.5838
575,Modern Consulting,51.645866,4.451762
576,Modern Consulting,52.520481,5.48482
577,Modern Consulting,52.294079,4.579231
578,Modern Consulting,51.808662,3.932726
579,Modern Consulting,51.519051,4.70267
580,Modern Consulting,53.035496,5.667408999999999
581,Modern Consulting,51.972572,5.733727
582,Modern Consulting,50.937962,5.9705
583,Modern Consulting,52.106159000000005,5.01302
584,Modern Consulting,52.437275,4.878467
585,Modern Consulting,52.284588,6.828823
586,Modern Consulting,51.958302,4.544951
587,Modern Consulting,51.947071,6.02425
588,Modern Consulting,53.244484,6.409866
589,Modern Consulting,53.173553000000005,6.610453
590,Modern Consulting,52.143841,4.67468
591,Modern Consulting,52.052681,4.23434
592,Modern Consulting,52.15419,6.743992
593,Modern Consulting,52.372833,4.89944
594,Modern Consulting,52.384907,5.22411
595,Modern Consulting,52.061245,5.57616
596,Modern Consulting,51.529076,5.632431
597,Innovative Enterprises,51.986473,5.848464
598,Innovative Enterprises,52.052189,6.308805
599,Innovative Enterprises,52.310486,5.033738
600,Innovative Enterprises,52.030029,5.549528
601,Innovative Enterprises,51.577827,5.005621
602,Innovative Enterprises,51.7789,5.932022
603,Innovative Enterprises,51.842445,4.15271
604,Innovative Enterprises,51.552349,5.105980000000001
605,Innovative Enterprises,52.289291,4.869137
606,Innovative Enterprises,52.396835,4.951975
607,Innovative Enterprises,52.337284,5.217697
608,Innovative Enterprises,51.715248,5.30316
609,Innovative Enterprises,53.10564399999999,6.873989
610,Innovative Enterprises,51.942631,5.518312
611,Innovative Enterprises,52.383263,4.6042510000000005
612,Innovative Enterprises,52.084949,4.342745
613,Innovative Enterprises,51.441257,5.478943
614,Innovative Enterprises,52.076542,4.543149
615,Innovative Enterprises,52.186314,4.421666
616,Innovative Enterprises,53.001049,6.931624
617,Innovative Enterprises,52.137367,5.427718
618,Innovative Enterprises,51.960049,6.734117
619,Innovative Enterprises,51.98082,4.582866
620,Innovative Enterprises,52.288662,5.970119
644,Visionary Enterprises,51.465256,3.604443
645,Visionary Enterprises,51.587612,5.33501
646,Visionary Enterprises,53.204273,6.562594
647,Visionary Enterprises,51.994484,5.186083
648,Visionary Enterprises,52.253384,4.764716
649,Visionary Enterprises,51.751659,5.746917
650,Visionary Enterprises,51.845432,4.629938
651,Visionary Enterprises,51.920513,6.359994
652,Visionary Enterprises,52.33197,5.54135
653,Visionary Enterprises,51.570385,5.054236
654,Visionary Enterprises,52.306126,4.752974
655,Visionary Enterprises,52.06691,4.478458
656,Visionary Enterprises,51.701893,4.846774
657,Visionary Enterprises,51.196342,5.994518
658,Visionary Enterprises,52.144726,4.40342
659,Visionary Enterprises,53.213657,6.276358999999999
660,Visionary Enterprises,51.833374,4.130598
661,Visionary Enterprises,52.310688,4.763243
662,Elite Solutions,52.195808,5.143331
663,Elite Solutions,50.85022,5.666505
664,Elite Solutions,52.493851,5.072132
665,Elite Solutions,52.574863,6.642352000000001
666,Elite Solutions,51.943691,6.129494
667,Elite Solutions,51.419102,5.440903
668,Elite Solutions,51.941391,6.006349
669,Elite Solutions,52.996838,6.566601
670,Elite Solutions,52.240181,5.11451
671,Elite Solutions,53.174202,5.412526000000001
672,Elite Solutions,53.025894,4.752861
673,Elite Solutions,52.390633,4.914049
674,Elite Solutions,51.851212,4.331713
675,Elite Solutions,52.310486,5.033738
676,Elite Solutions,51.588131,4.317293
677,Elite Solutions,51.263882,5.709867
678,Modern Technologies,51.360386,5.447632
679,Modern Technologies,52.193703,6.900789
680,Modern Technologies,51.791855,4.664383
681,Modern Technologies,50.894142,6.060411
682,Modern Technologies,51.983269,5.915017
683,Modern Technologies,52.601379,6.45536
684,Modern Technologies,52.139782,4.530423000000001
685,Modern Technologies,51.737759,5.089778
686,Modern Technologies,51.362499,5.16139
687,Modern Technologies,51.94025,4.47945
688,Modern Technologies,51.806664000000005,5.7274
689,Modern Technologies,53.170521,5.416175
690,Modern Technologies,52.086086,4.9049
691,Modern Technologies,52.519806,5.483
692,Modern Technologies,52.380054,4.899697
693,Modern Technologies,52.977985,6.48348
694,Modern Technologies,51.965591,4.606148999999999
695,Modern Technologies,53.225334,6.527607
696,Pioneer Ventures,52.291451,6.575060000000001
697,Pioneer Ventures,50.916286,5.9557150000000005
698,Pioneer Ventures,52.369312,4.614298000000001
699,Pioneer Ventures,52.065598,4.319516
700,Pioneer Ventures,51.833099,4.320374
701,Pioneer Ventures,50.906078,6.024173
702,Pioneer Ventures,51.626305,4.943601
703,Pioneer Ventures,51.939976,4.548923
704,Pioneer Ventures,51.53661,5.04519
705,Pioneer Ventures,52.44706,5.897812
706,Pioneer Ventures,53.130569,5.719029
707,Pioneer Ventures,51.479832,4.281549
708,Pioneer Ventures,51.918655,4.357742
709,Pioneer Ventures,52.061245,5.57616
710,Pioneer Ventures,52.005486,5.085793
711,Pioneer Ventures,52.044121,4.390582
712,Pioneer Ventures,51.465256,3.604443
713,Pioneer Ventures,51.578434,5.004734
714,Pioneer Ventures,52.365749,6.67926
715,Pioneer Ventures,52.52735500000001,6.617789999999999
716,Visionary Consulting,51.58448,5.1422360000000005
717,Visionary Consulting,51.934361,5.628658000000001
718,Visionary Consulting,52.031151,4.28754
719,Visionary Consulting,50.864433,6.004038
720,Visionary Consulting,51.674553,4.78356
721,Visionary Consulting,52.154682,5.375134
722,Visionary Consulting,52.215748,5.9619800000000005
723,Visionary Consulting,53.26178,6.037842
724,Visionary Consulting,52.342903,5.228763
725,Visionary Consulting,53.21068199999999,6.564325
726,Visionary Consulting,52.714848,6.856992999999999
727,Visionary Consulting,53.125092,5.998893
728,Visionary Consulting,52.095005,4.331799
729,Visionary Consulting,51.983364,5.340934
730,Visionary Consulting,53.136929,6.42889
731,Visionary Consulting,52.388126,4.638226
732,Visionary Consulting,51.453083,3.586242
733,Visionary Consulting,51.395931,3.548912
734,Visionary Consulting,52.496674,4.664267
735,Visionary Consulting,52.645599,4.749492
736,Visionary Consulting,51.504513,5.31326
737,Visionary Consulting,52.127781,4.588355
738,Visionary Consulting,52.398663,4.644381
739,Dynamic Technologies,52.70377,5.763372
740,Dynamic Technologies,52.289291,4.869137
741,Dynamic Technologies,51.890682,6.384168
742,Dynamic Technologies,52.207069,4.86029
743,Dynamic Technologies,51.197903,6.011951
744,Dynamic Technologies,51.570751,5.946715
745,Dynamic Technologies,51.927292,4.461404
746,Dynamic Technologies,51.891289,5.43858
747,Dynamic Technologies,52.465271,5.996761
748,Dynamic Technologies,52.337238,6.112474
749,Dynamic Technologies,51.521214,5.068924
750,Dynamic Technologies,51.587761,4.460078
751,Dynamic Technologies,52.075478,4.309717
752,Dynamic Technologies,51.453281,6.052663
753,Dynamic Technologies,51.943691,6.129494
754,Dynamic Technologies,52.088909,5.248135
755,Dynamic Technologies,52.858692000000005,6.513604
756,Dynamic Technologies,50.816673,5.892853
757,Dynamic Technologies,51.505119,4.861033
758,Dynamic Technologies,51.658169,5.299714
