totalsum,number_stops,Max_to_depot,Min_to_depot,vehicle_cap,average_percentage_in_circle,mean_distance_within_circle,delivery_density,radius,real_km_order,chosen_company,chosen_candidate
2397.156254280447,20,165.38559877829056,33.54203282313501,6,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,64.82244995105093,Global Networks,Innovative Corporation
2108.4802960938227,28,141.81935784333902,27.005664682221983,11,0.5117673530572581,0.437499923457504,8.952081786863928,0.7303123965247139,33.393574208275,Swift Partners,Visionary Ventures
2597.554512900165,26,159.26827449290425,12.842320337305388,5,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,54.49719616829741,Visionary Solutions,Modern Enterprises
1165.851957920038,12,139.2258864894489,28.69633128285709,15,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,51.18390885838006,Pioneer Group,Global Corporation
1427.8902163313078,14,125.8053211554146,29.311090595201666,2,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,97.98187957430436,Pioneer Group,Dynamic Networks
2383.5004303843166,25,139.14350117116803,7.525119946916158,16,0.5728935633918377,0.4856197919779189,2.57479403232899,0.9302567644515377,34.088857579942676,Swift Corporation,Global Partners
2101.7378945991845,16,165.38559877829056,29.311090595201666,18,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,55.19869234047269,Pioneer Group,Innovative Corporation
2544.9410025009574,24,155.60358623849757,8.911434012922687,7,0.4875062216817665,0.5300630915521904,0.960214488021864,0.8142465633899179,50.54031027227996,Green Solutions,Modern Enterprises
2530.489687917134,26,145.7710468916053,14.305476220329728,18,0.4903098452734571,0.5603984955917368,2.86906224709001,0.6661700045241271,39.28096562839304,Dynamic Enterprises,Visionary Technologies
1402.9526778275679,11,154.16161421765864,31.361449922528948,15,0.23644392953917656,0.3562824517769948,1.3300994257439687,0.6918277984766985,69.88668463772514,Swift Ventures,Elite Consulting
1125.2242807524658,11,139.99335083234908,12.77657895556526,9,0.3779698208782502,0.4533769025792815,0.7987546493761158,0.8927572010477932,58.24652123407289,Modern Networks,NextGen Networks
2755.0637057642793,33,141.81935784333902,27.005664682221983,10,0.5117673530572581,0.437499923457504,8.952081786863928,0.7303123965247139,35.0356122814302,Swift Partners,Global Partners
1146.8475050512989,11,159.77165026293017,23.340498758315537,19,0.6224068178177793,0.7139542968981153,1.0136747550962266,0.9705912585572977,71.29693625379582,Elite Consulting,Modern Solutions
1313.9625301963697,15,125.8053211554146,20.15603299533792,20,0.3408285561687107,0.535338371002772,2.1596522587337943,0.7678265858012108,41.51424800737315,Dynamic Networks,Elite Solutions
1111.635248843245,18,108.82682743584157,9.238388348332093,10,0.3268201350424594,0.2209799118145983,5.291301431882923,0.5484396113179664,33.54272312127245,Dynamic Ventures,Global Enterprises
1142.351456472219,14,159.26827449290425,12.842320337305388,13,0.3552838334090914,0.6079413011924946,1.67141210738807,0.7558644485034748,51.858215152998014,Global Technologies,Visionary Solutions
2420.743237218137,18,165.38559877829056,17.972458468755185,20,0.37152945553693945,0.5962798229562404,2.2149652590712297,0.8476695962327683,52.67206782710717,NextGen Corporation,Innovative Corporation
887.6173571912884,11,159.77165026293017,23.340498758315537,5,0.24386274142341968,0.45492822108342573,2.175776780472422,0.6624887719901462,80.23111146373627,Modern Solutions,Pioneer Group
1507.2966524945657,16,138.56703720680733,14.613008861516386,20,0.3268201350424594,0.2209799118145983,5.291301431882923,0.5484396113179664,43.49187803774108,Dynamic Ventures,Elite Consulting
1086.622640716922,12,119.8715514820282,20.15603299533792,3,0.3922954882292018,0.31841125651499563,1.9817590887128855,0.6941610825025248,119.58771367015692,Elite Solutions,Green Enterprises
1115.3684190866481,14,160.78094364825878,22.620957041134808,13,0.10388400007665116,0.1601192417077065,6.344959272846139,0.3879459939978691,51.550268895691076,Pioneer Partners,Innovative Enterprises
1678.400065571354,14,154.92281731182752,31.090314654024134,16,0.38288493066290646,0.542375378812611,1.570903753551378,0.9002855314209267,58.11125739702241,Modern Technologies,Dynamic Corporation
1566.4775129918696,13,154.16161421765864,31.361449922528948,16,0.5582346800119806,0.5110667920807022,2.373351753795798,0.8188964925933895,58.996593651708814,Dynamic Corporation,Swift Ventures
1104.6945051518653,14,135.77748950388232,12.77657895556526,12,0.4971890517834359,0.5199945813951046,2.60040971122955,0.6997359220773324,46.154344578740556,Swift Solutions,Swift Technologies
1512.260456750485,13,159.77165026293017,23.340498758315537,12,0.5745750814919327,0.6426165851230522,1.342301717567689,0.9739350294849338,64.42588087036975,Pioneer Corporation,Modern Solutions
1366.9730011241236,14,160.78094364825878,20.900704957341016,14,0.44034147578713734,0.5127865630443885,1.850957661200936,0.8293862228489017,50.187967068711366,Innovative Enterprises,Elite Ventures
3334.5053708295886,39,165.31308855562708,14.02813664903591,2,0.38954718041458863,0.5254699412631334,6.841982594073578,0.7471790807490103,99.58795073568221,Dynamic Technologies,NextGen Solutions
950.6298765485992,12,122.92350899987403,12.77657895556526,9,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,56.844667755180176,Pioneer Group,Swift Solutions
1887.6847393850774,17,159.8247227626519,9.866248210360343,14,0.361880696633482,0.28399928342511827,4.216040558562299,0.5495442514237711,59.15919098481722,Swift Technologies,NextGen Enterprises
1477.5283801322646,18,133.4883964248207,10.488612467296166,10,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,48.64838772095821,Global Networks,Pioneer Industries
2597.554512900165,26,159.26827449290425,12.842320337305388,5,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,54.49719616829741,Visionary Solutions,Modern Enterprises
2555.313325566154,26,165.2337850637706,10.11857939759048,18,0.4971890517834359,0.5199945813951046,2.60040971122955,0.6997359220773324,39.461533108498706,Swift Solutions,Global Industries
1142.351456472219,14,159.26827449290425,12.842320337305388,9,0.3552838334090914,0.6079413011924946,1.67141210738807,0.7558644485034748,60.84989411370938,Global Technologies,Visionary Solutions
2737.5905373415876,27,163.9969010543319,4.470632090046654,4,0.555537067251814,0.4569313233880925,1.0074733185422595,0.7949197455076326,89.08416323726871,Green Enterprises,Innovative Industries
1053.8033923292755,16,139.19977589477875,9.238388348332093,12,0.17566806942083601,0.2236872101591234,5.118616602857113,0.3526661372062667,44.46173055466569,Global Enterprises,Elite Industries
2202.5467726734973,28,141.81935784333902,27.005664682221983,18,0.5117673530572581,0.437499923457504,8.952081786863928,0.7303123965247139,30.27273027432107,Swift Partners,NextGen Networks
3022.1239262917297,29,157.20677317504848,14.305476220329728,2,0.33211384080733597,0.46154835523477916,1.49540818818821,0.9227311503763778,120.45573246597202,Dynamic Group,Visionary Technologies
3001.750930374349,28,158.63222288721235,17.073430932617747,16,0.35676248535656946,0.7079392019568432,2.7448791489226143,0.8341402441058454,34.7655404278789,Elite Industries,Green Ventures
2202.5467726734973,28,141.81935784333902,27.005664682221983,17,0.5618260756428968,0.6044658608558995,1.884976581053209,0.8218680163622553,30.383483766247416,NextGen Networks,Swift Partners
1634.9011525427277,16,163.85511530245253,26.94566182282459,6,0.3508730323833299,0.5710711797620384,0.9565865532515834,0.8157891513829494,61.46104516499536,Dynamic Partners,Elite Group
2697.593931031259,29,145.7710468916053,14.305476220329728,15,0.6379690281125178,0.6668570316848274,1.4665349325113228,0.931770278378629,37.107430371102524,Global Partners,Visionary Technologies
1807.450013554576,18,151.62560892810518,28.427034226055046,6,0.4907503208278803,0.5843291320337715,2.632642458451258,0.8517354988360202,57.1051577374913,Elite Group,Dynamic Corporation
2179.707501942293,28,159.77165026293017,23.340498758315537,2,0.5117673530572581,0.437499923457504,8.952081786863928,0.7303123965247139,83.94140320807773,Swift Partners,Modern Solutions
4493.684258747546,48,148.82730069104892,14.939552902319194,7,0.5117673530572581,0.437499923457504,8.952081786863928,0.7303123965247139,33.61952072567455,Swift Partners,Modern Corporation
1421.6622667646266,13,139.99335083234908,12.77657895556526,20,0.48143819518233366,0.5731197075184058,2.4750076158837775,0.8019029220416491,49.022602440731816,Innovative Consulting,Modern Networks
1105.5443640141696,14,121.39968680929202,10.488612467296166,4,0.4777116930807331,0.5378371954474908,2.381925604876714,0.7311238694888337,92.58076576197048,Elite Ventures,Pioneer Industries
4093.6712223950967,38,165.2337850637706,10.11857939759048,14,0.5725509133424505,0.49576416469337303,5.866937483203815,0.8068818683431854,42.35919898157756,Visionary Enterprises,Global Industries
1433.2445362332971,17,133.4883964248207,26.89281933980522,17,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,43.58636929401388,Global Networks,Global Technologies
3683.434701022967,35,158.63222288721235,7.525119946916158,12,0.5728935633918377,0.4856197919779189,2.57479403232899,0.9302567644515377,33.499234385851366,Swift Corporation,Green Ventures
1611.7785193174336,14,163.85511530245253,26.94566182282459,17,0.3508730323833299,0.5710711797620384,0.9565865532515834,0.8157891513829494,48.255407311805286,Dynamic Partners,Dynamic Networks
1642.3973677634037,17,157.20677317504848,20.15603299533792,2,0.3922954882292018,0.31841125651499563,1.9817590887128855,0.6941610825025248,127.08174679651593,Elite Solutions,Dynamic Group
4120.392567215297,39,165.2337850637706,10.11857939759048,18,0.4871577287405212,0.5624406363655408,4.3602428143384975,0.896119790569392,38.6429786252718,Modern Enterprises,Global Industries
1231.0439027693722,15,159.26827449290425,10.488612467296166,16,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,42.20781960347113,Visionary Solutions,Pioneer Industries
1599.2856440593002,14,159.8247227626519,9.866248210360343,11,0.7247300318714021,0.6719659998462297,1.038498248025693,1.107266537079086,70.32632748760948,NextGen Enterprises,Swift Industries
2018.3671982720277,20,157.20677317504848,14.613008861516386,4,0.33211384080733597,0.46154835523477916,1.49540818818821,0.9227311503763778,77.73971587544848,Dynamic Group,Dynamic Ventures
1040.7394903884597,12,155.60358623849757,8.911434012922687,7,0.3552838334090914,0.6079413011924946,1.67141210738807,0.7558644485034748,65.03393200745715,Global Technologies,Green Solutions
2182.096460914308,24,145.7710468916053,14.305476220329728,2,0.47138672116585983,0.5530509248449434,5.836976045381285,0.80895009655361,89.15154048559684,Visionary Technologies,Innovative Group
2870.644845826582,31,145.1215902720815,27.005664682221983,18,0.5745750814919327,0.6426165851230522,1.342301717567689,0.9739350294849338,39.86703478235959,Pioneer Corporation,Swift Partners
1438.1209773223568,13,163.67736012282998,13.593053481719915,14,0.6498888391684843,0.5411321507528417,0.608575941519071,1.0227810471805203,63.42203741857622,Visionary Partners,Innovative Consulting
1990.478700913878,15,159.8247227626519,9.866248210360343,15,0.6224068178177793,0.7139542968981153,1.0136747550962266,0.9705912585572977,59.269965030277,Elite Consulting,NextGen Enterprises
2812.067235828288,28,158.63222288721235,17.073430932617747,14,0.361880696633482,0.28399928342511827,4.216040558562299,0.5495442514237711,36.464237306389094,Swift Technologies,Green Ventures
2973.8603442224257,26,163.85511530245253,17.073430932617747,11,0.6372081511041261,0.646791973836153,3.6978942950890854,0.9277860052923901,47.32308482086146,Green Ventures,Dynamic Partners
875.6169542935943,11,146.76399544004227,24.66853341259753,6,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,65.21532917280695,Pioneer Group,Pioneer Networks
3168.9088745020176,29,159.81187635532552,17.881584182605412,2,0.5333832379226646,0.4913197840692335,3.7982641801189403,0.9154454695074649,150.32018827913458,Modern Partners,Innovative Consulting
712.2645209447614,10,98.92611645070726,24.672584406946214,4,0.3492804276019754,0.3914296595396565,4.089346258503618,0.4832354075982817,45.39753780990183,Innovative Group,Visionary Ventures
1331.2086581320432,12,139.99335083234908,12.77657895556526,6,0.24940154428815944,0.4774928077985118,0.9445959982489879,0.820950573900979,60.19526792277669,Global Corporation,Modern Networks
1659.1084221264518,15,159.26827449290425,12.842320337305388,8,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,57.48790327221535,Visionary Solutions,Modern Industries
4489.858119954461,42,165.2337850637706,10.11857939759048,14,0.5333832379226646,0.4913197840692335,3.7982641801189403,0.9154454695074649,38.84984823527987,Modern Partners,Global Industries
1687.101463132392,14,163.4990131641021,12.77657895556526,15,0.6654594298008787,0.7131128701925723,1.6208062542217936,0.9909335074483244,55.78787493990214,Green Technologies,Modern Networks
1582.2072182066727,14,163.85511530245253,26.94566182282459,5,0.6654594298008787,0.7131128701925723,1.6208062542217936,0.9909335074483244,73.73611744123909,Green Technologies,Dynamic Partners
4542.863110793707,42,159.81187635532552,17.073430932617747,18,0.6372081511041261,0.646791973836153,3.6978942950890854,0.9277860052923901,30.584763484781213,Green Ventures,Modern Partners
1711.6876474404785,16,138.56703720680733,36.675356699256646,4,0.6224068178177793,0.7139542968981153,1.0136747550962266,0.9705912585572977,106.59231435061074,Elite Consulting,Global Partners
1469.4109181892936,15,139.19977589477875,27.124986324524045,14,0.35676248535656946,0.7079392019568432,2.7448791489226143,0.8341402441058454,44.937489182413586,Elite Industries,Dynamic Enterprises
2973.291397084967,29,159.81187635532552,17.881584182605412,3,0.3922954882292018,0.31841125651499563,1.9817590887128855,0.6941610825025248,112.3194700518304,Elite Solutions,Modern Partners
944.1783158176783,13,119.8715514820282,20.15603299533792,4,0.10388400007665116,0.1601192417077065,6.344959272846139,0.3879459939978691,65.34165982213557,Pioneer Partners,Elite Solutions
1349.8629367273948,13,154.16161421765864,27.124986324524045,2,0.35676248535656946,0.7079392019568432,2.7448791489226143,0.8341402441058454,156.5003842417938,Elite Industries,Swift Ventures
2083.0718111314054,20,159.77165026293017,23.340498758315537,20,0.5970817213447669,0.6324290707967788,3.2044228027595563,0.891446225351014,44.78287868453608,Dynamic Consulting,Modern Solutions
3799.080386978749,42,145.7710468916053,8.727697090204037,7,0.48399282456340637,0.5600492660347067,6.852859700720603,0.7770712110890335,40.398300460397195,Visionary Networks,Visionary Technologies
2277.314894469777,24,143.66972726100886,15.494782474459585,18,0.361880696633482,0.28399928342511827,4.216040558562299,0.5495442514237711,40.731315020824454,Swift Technologies,Visionary Group
1138.4334273998493,12,163.67736012282998,13.593053481719915,11,0.6498888391684843,0.5411321507528417,0.608575941519071,1.0227810471805203,66.38951078731064,Visionary Partners,Pioneer Partners
1600.61290130787,14,154.83390853925144,29.311090595201666,12,0.7579280362508033,0.7864476307976559,0.9891223369669514,1.1345667571711542,65.3786826245153,Modern Industries,Pioneer Group
1709.275235780937,16,138.56703720680733,33.54203282313501,9,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,62.40260541503309,Global Networks,Elite Consulting
2920.3785094464165,29,163.9969010543319,4.470632090046654,18,0.4807136163699168,0.5389457760557445,3.7181454809482957,0.925255924035648,33.0966201843349,Innovative Industries,Visionary Solutions
1075.9397433081585,15,108.82682743584157,14.613008861516386,2,0.3268201350424594,0.2209799118145983,5.291301431882923,0.5484396113179664,90.5839026175454,Dynamic Ventures,Swift Industries
3268.9831851033905,31,148.82730069104892,14.939552902319194,6,0.24940154428815944,0.4774928077985118,0.9445959982489879,0.820950573900979,51.539108923590106,Global Corporation,Modern Corporation
1415.881183362184,14,163.85511530245253,22.620957041134808,2,0.44034147578713734,0.5127865630443885,1.850957661200936,0.8293862228489017,148.99256746814532,Innovative Enterprises,Dynamic Partners
2439.5512137855417,15,165.38559877829056,13.67886623096255,9,0.7236416685897125,0.7078743458171013,1.3304893116020993,1.0937155097781341,80.4592678186923,Innovative Corporation,Innovative Ventures
1257.2349486447624,11,163.67736012282998,13.593053481719915,12,0.6498888391684843,0.5411321507528417,0.608575941519071,1.0227810471805203,68.80708555687106,Visionary Partners,Green Enterprises
1077.5244738758824,13,119.8715514820282,20.15603299533792,18,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,49.11862220121241,Pioneer Group,Elite Solutions
3251.5894038968927,31,148.82730069104892,12.77657895556526,13,0.47742944533843734,0.5566661754877342,4.285137919806511,0.861871780829367,33.351987120856606,Modern Corporation,Modern Networks
1631.803671653684,15,125.8053211554146,30.545706020899637,11,0.4903098452734571,0.5603984955917368,2.86906224709001,0.6661700045241271,45.87770199223743,Dynamic Enterprises,Dynamic Networks
3332.082483267795,33,160.78094364825878,14.939552902319194,18,0.47742944533843734,0.5566661754877342,4.285137919806511,0.861871780829367,32.82689925898125,Modern Corporation,Innovative Enterprises
1284.2664026875107,15,159.77165026293017,23.340498758315537,19,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,56.914752547964945,Global Networks,Modern Solutions
2445.3416249632287,24,154.16161421765864,14.305476220329728,20,0.23644392953917656,0.3562824517769948,1.3300994257439687,0.6918277984766985,42.5761375619512,Swift Ventures,Visionary Technologies
2808.515685550301,30,165.2337850637706,10.11857939759048,6,0.3268201350424594,0.2209799118145983,5.291301431882923,0.5484396113179664,49.20206889447575,Dynamic Ventures,Global Industries
2062.7909942575943,18,154.83390853925144,28.427034226055046,3,0.7579280362508033,0.7864476307976559,0.9891223369669514,1.1345667571711542,90.53769549845181,Modern Industries,Elite Group
1265.4615128769453,15,154.16161421765864,14.613008861516386,17,0.23644392953917656,0.3562824517769948,1.3300994257439687,0.6918277984766985,45.11651546097476,Swift Ventures,Dynamic Ventures
1131.4746491530132,11,154.92281731182752,31.090314654024134,2,0.37171775011948327,0.3435571715384921,4.608062758587799,0.5256490292318009,107.10875170592848,Visionary Ventures,Modern Technologies
3041.0837304482698,28,165.2337850637706,10.11857939759048,8,0.391630002807836,0.5740251349915569,5.4211120687097605,0.8394048882474907,42.37271374780707,Global Industries,Dynamic Networks
4026.4252668062422,39,158.63222288721235,14.305476220329728,20,0.6372081511041261,0.646791973836153,3.6978942950890854,0.9277860052923901,29.998123123579393,Green Ventures,Visionary Technologies
2873.0558151959726,33,143.96577086690075,8.727697090204037,9,0.48399282456340637,0.5600492660347067,6.852859700720603,0.7770712110890335,39.52281829637644,Visionary Networks,Global Networks
3490.1970302140285,33,148.82730069104892,14.939552902319194,3,0.47742944533843734,0.5566661754877342,4.285137919806511,0.861871780829367,71.74583388908309,Modern Corporation,NextGen Corporation
2698.380083908497,26,146.2654949557496,20.330123972875015,18,0.4871577287405212,0.5624406363655408,4.3602428143384975,0.896119790569392,37.86178767702845,Modern Enterprises,Dynamic Enterprises
1248.6421004241265,11,155.18827572845757,13.67886623096255,14,0.4777116930807331,0.5378371954474908,2.381925604876714,0.7311238694888337,69.90967302317836,Elite Ventures,Innovative Ventures
4636.974156137356,44,163.9969010543319,4.470632090046654,18,0.5333832379226646,0.4913197840692335,3.7982641801189403,0.9154454695074649,27.19265928168996,Modern Partners,Innovative Industries
1755.5178605421777,19,149.28787604095814,14.613008861516386,5,0.3268201350424594,0.2209799118145983,5.291301431882923,0.5484396113179664,53.235749167921355,Dynamic Ventures,Swift Group
1113.7224358408064,11,154.92281731182752,24.672584406946214,15,0.3492804276019754,0.3914296595396565,4.089346258503618,0.4832354075982817,62.58487529989346,Innovative Group,Modern Technologies
3667.046535099986,32,159.81187635532552,17.881584182605412,4,0.33211384080733597,0.46154835523477916,1.49540818818821,0.9227311503763778,71.56121140635474,Dynamic Group,Modern Partners
2149.7934852897943,22,159.26827449290425,7.525119946916158,11,0.5728935633918377,0.4856197919779189,2.57479403232899,0.9302567644515377,40.95006579745998,Swift Corporation,Visionary Solutions
1012.0333461277361,12,159.26827449290425,12.842320337305388,3,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,84.32339914108216,Visionary Solutions,Swift Industries
882.0228815211656,12,108.21055520230841,17.881584182605412,10,0.5177707450606689,0.5300230555399221,2.144698560614232,0.7704987334500788,48.83773875465949,Pioneer Group,Elite Corporation
3388.081181669135,28,158.63222288721235,17.073430932617747,3,0.7579280362508033,0.7864476307976559,0.9891223369669514,1.1345667571711542,114.02356575579813,Modern Industries,Green Ventures
2113.307853367055,18,157.20677317504848,30.545706020899637,15,0.3408285561687107,0.535338371002772,2.1596522587337943,0.7678265858012108,50.39591214221111,Dynamic Networks,Dynamic Group
1402.9526778275679,11,154.16161421765864,31.361449922528948,5,0.23644392953917656,0.3562824517769948,1.3300994257439687,0.6918277984766985,92.59452146699036,Swift Ventures,Elite Consulting
838.7464544512942,12,146.76399544004227,24.66853341259753,10,0.21693665252355276,0.5828472099232299,2.5544074628658793,0.7060085688662,54.937499962377814,Pioneer Networks,Global Technologies
924.1356845599241,14,95.49041713252147,9.238388348332093,4,0.17566806942083601,0.2236872101591234,5.118616602857113,0.3526661372062667,50.543550725229494,Global Enterprises,Elite Ventures
1062.8291803996171,14,139.19977589477875,27.124986324524045,17,0.10388400007665116,0.1601192417077065,6.344959272846139,0.3879459939978691,45.48481603983066,Pioneer Partners,Elite Industries
1616.4734387024682,16,157.20677317504848,35.22654834840941,17,0.33211384080733597,0.46154835523477916,1.49540818818821,0.9227311503763778,52.65670926243555,Dynamic Group,Pioneer Partners
2469.9068861611927,25,165.2337850637706,10.11857939759048,18,0.14884737911757082,0.14891794547134649,4.912071842679608,0.3600043151809705,43.479540345069005,Swift Industries,Global Industries
683.4055921707065,11,96.41438618320294,17.881584182605412,3,0.14884737911757082,0.14891794547134649,4.912071842679608,0.3600043151809705,88.3842531881701,Swift Industries,Elite Corporation
1803.8943510458741,14,153.16798797548444,24.66853341259753,9,0.7156313680754729,0.620693924835637,1.3599821755414072,1.0817912332537036,68.96220448941793,Pioneer Enterprises,Pioneer Networks
1724.084863727195,14,163.67736012282998,13.593053481719915,20,0.5582346800119806,0.5110667920807022,2.373351753795798,0.8188964925933895,56.13770737225696,Dynamic Corporation,Visionary Partners
3962.1411186517103,32,165.38559877829056,17.881584182605412,20,0.7236416685897125,0.7078743458171013,1.3304893116020993,1.0937155097781341,34.908193418852655,Innovative Corporation,Modern Partners
758.7311991600905,10,101.33652603806507,24.672584406946214,6,0.5618260756428968,0.6044658608558995,1.884976581053209,0.8218680163622553,61.059477116874376,NextGen Networks,Innovative Group
2733.2553393987255,29,145.7710468916053,14.305476220329728,17,0.3798586002577449,0.4460375709937622,2.3297884371782174,0.8265170616429,33.93164241164437,Global Networks,Visionary Technologies
2970.4307592817013,30,163.9969010543319,4.470632090046654,20,0.4807136163699168,0.5389457760557445,3.7181454809482957,0.925255924035648,32.94715348557465,Innovative Industries,Elite Industries
1987.1053867820845,16,159.8247227626519,9.866248210360343,5,0.48143819518233366,0.5731197075184058,2.4750076158837775,0.8019029220416491,86.62738144077545,Innovative Consulting,NextGen Enterprises
1180.2021630201145,13,155.60358623849757,8.911434012922687,16,0.361880696633482,0.28399928342511827,4.216040558562299,0.5495442514237711,54.858839300909004,Swift Technologies,Green Solutions
1868.5698702960824,16,159.8247227626519,9.866248210360343,20,0.41279321857528334,0.4319173936497911,0.850040241442722,0.8654068301263008,58.145663835176464,Visionary Solutions,NextGen Enterprises
1282.0697554625037,16,133.4883964248207,33.54203282313501,14,0.10388400007665116,0.1601192417077065,6.344959272846139,0.3879459939978691,44.81349722536841,Pioneer Partners,Global Networks
2920.3785094464165,29,163.9969010543319,4.470632090046654,18,0.4807136163699168,0.5389457760557445,3.7181454809482957,0.925255924035648,33.0966201843349,Innovative Industries,Visionary Solutions
3579.695838019363,38,163.9969010543319,4.470632090046654,10,0.45816520515201903,0.48549615751324343,5.610019075721042,0.7146018716959447,36.00848918618792,NextGen Solutions,Innovative Industries
1458.6669051069766,14,145.1215902720815,12.77657895556526,15,0.5745750814919327,0.6426165851230522,1.342301717567689,0.9739350294849338,56.381212019619774,Pioneer Corporation,Swift Solutions
1467.6288813821,13,151.62560892810518,33.86114378202477,2,0.5582346800119806,0.5110667920807022,2.373351753795798,0.8188964925933895,181.65496570404147,Dynamic Corporation,Green Enterprises
3336.181754343883,29,165.38559877829056,14.305476220329728,4,0.47138672116585983,0.5530509248449434,5.836976045381285,0.80895009655361,65.77504354917701,Visionary Technologies,Innovative Corporation
3016.9706237883247,30,163.9969010543319,4.470632090046654,8,0.4807136163699168,0.5389457760557445,3.7181454809482957,0.925255924035648,49.17085049723117,Innovative Industries,Innovative Enterprises
1219.881356978141,12,163.85511530245253,20.900704957341016,13,0.4777116930807331,0.5378371954474908,2.381925604876714,0.7311238694888337,52.09375859509905,Elite Ventures,Dynamic Partners
1934.560633637923,17,153.16798797548444,25.417887844616814,15,0.361880696633482,0.28399928342511827,4.216040558562299,0.5495442514237711,53.98917563448296,Swift Technologies,Pioneer Enterprises
3619.767226165132,33,165.38559877829056,8.727697090204037,12,0.7236416685897125,0.7078743458171013,1.3304893116020993,1.0937155097781341,38.182821698315024,Innovative Corporation,Visionary Networks
1724.084863727195,14,163.67736012282998,13.593053481719915,17,0.6498888391684843,0.5411321507528417,0.608575941519071,1.0227810471805203,56.13770737225696,Visionary Partners,Dynamic Corporation
1178.1779757916038,16,133.4883964248207,17.881584182605412,13,0.23489939629630893,0.25154025636509253,3.576850732567835,0.5166962179178977,47.886847313439674,Elite Corporation,Global Networks
712.2645209447614,10,98.92611645070726,24.672584406946214,6,0.37171775011948327,0.3435571715384921,4.608062758587799,0.5256490292318009,43.77321239571615,Visionary Ventures,Innovative Group
1743.2145305099707,16,157.20677317504848,28.69633128285709,18,0.24940154428815944,0.4774928077985118,0.9445959982489879,0.820950573900979,51.413190638862645,Global Corporation,Dynamic Group
3388.081181669135,28,158.63222288721235,17.073430932617747,15,0.7579280362508033,0.7864476307976559,0.9891223369669514,1.1345667571711542,42.31920957262754,Modern Industries,Green Ventures
