totalsum,number_stops,Max_to_depot,Min_to_depot,vehicle_cap,greedy_total_sum,real_km_order,chosen_company,chosen_candidate
2580.6789198207616,26,143.66972726100886,15.494782474459585,11,16510.6706018752,44.21835698364539,Global Networks,Visionary Group
944.4753943650431,10,120.51184152791814,19.403340300457117,6,2457.463860381261,77.89951250063572,NextGen Technologies,Green Enterprises
2385.9204566927283,27,146.2654949557496,9.238388348332093,13,13569.928597645066,36.33998633549062,Modern Enterprises,Global Enterprises
3138.924678022498,32,159.26827449290425,12.842320337305388,17,17541.038083439104,30.838500714128898,Visionary Solutions,Modern Corporation
1003.474234106321,12,139.2258864894489,28.69633128285709,10,4377.36887905386,56.36812615990691,Global Corporation,Pioneer Partners
4053.601415058694,40,148.82730069104892,7.525119946916158,14,37009.218081033665,31.175909684969028,Modern Corporation,Swift Corporation
1129.8287180850596,14,139.29882781460785,20.15603299533792,17,5310.267759003915,43.54465951944749,Elite Solutions,Innovative Solutions
2733.502235581698,26,143.90379450758124,20.58127881413004,11,14704.431757966158,39.50102896626134,Elite Industries,Visionary Enterprises
2485.319232662081,27,143.68314269548637,26.89281933980522,12,13482.35604576708,41.073811490406946,Green Networks,Global Technologies
2823.6098346288577,30,158.4795915181656,13.167465617780524,6,18317.759979905455,51.26886651782178,Innovative Solutions,Global Consulting
1050.6383361273427,12,159.77165026293017,23.340498758315537,7,3924.584550305819,73.71102333121338,Modern Solutions,Swift Networks
1718.3472181392672,13,155.42801392961363,10.760619963715557,18,5609.3778530294085,75.70366471351286,Innovative Ventures,Green Group
1974.84194283172,22,139.99335083234908,12.77657895556526,10,8912.772402103263,35.72179589485183,Modern Networks,NextGen Solutions
2556.039589559248,25,163.67736012282998,13.593053481719915,12,12620.926614762042,41.19321178849467,Visionary Partners,Visionary Technologies
3834.4346172994633,30,165.38559877829056,17.073430932617747,20,22873.642949136025,34.15120700568971,Green Ventures,Innovative Corporation
1764.8948333791668,22,159.5347772211442,20.511429165255205,2,7348.689361270349,96.42972328398702,Pioneer Partners,Dynamic Solutions
1835.493193297115,15,165.38559877829056,35.15166992903827,9,4955.993956191883,68.8955122283341,Swift Industries,Innovative Corporation
2095.0804888002185,17,159.8247227626519,9.866248210360343,2,8684.113608605416,163.65499876733233,NextGen Enterprises,Dynamic Corporation
2973.8603442224257,26,163.85511530245253,17.073430932617747,17,12901.927828731526,40.792601638351236,Dynamic Partners,Green Ventures
3408.905130862248,33,158.4795915181656,13.167465617780524,12,27363.258707442892,38.02675745732266,Global Consulting,Dynamic Group
2842.7579688212672,31,148.82730069104892,14.939552902319194,11,13552.137887996138,36.94146070426473,Pioneer Partners,Modern Corporation
1718.654959225188,16,149.28787604095814,29.812986887506536,4,6704.331934091629,75.1933179331227,Swift Group,Modern Ventures
1264.6847623355716,13,154.16161421765864,20.15603299533792,19,4283.387930257819,56.8652488251401,Swift Ventures,Swift Enterprises
2429.3086871695727,30,143.96577086690075,8.727697090204037,17,14334.39247488659,31.003265130918322,Visionary Networks,Global Technologies
1923.9734497989018,21,159.5347772211442,19.403340300457117,3,8064.703555781221,98.11747461988499,Dynamic Solutions,NextGen Technologies
2573.1271743755087,25,165.2337850637706,10.11857939759048,7,9278.811654694138,52.681279863541256,Global Industries,NextGen Technologies
1186.9119348827658,13,139.2258864894489,28.69633128285709,6,4497.399134121699,64.27475158941785,Swift Networks,Global Corporation
3905.4648837528634,41,148.82730069104892,14.02813664903591,15,36858.814333948205,29.799321855699873,NextGen Solutions,Modern Corporation
1453.1722444069574,18,135.77748950388232,36.675356699256646,15,7349.494727467721,50.113358232419216,Global Partners,Swift Technologies
4287.769140247188,46,158.4795915181656,8.727697090204037,11,49205.317830380205,31.663950552987842,Visionary Networks,Global Consulting
1382.8212234805717,15,133.4883964248207,19.403340300457117,18,4418.675178849505,46.198478542920775,Global Networks,NextGen Technologies
945.6706133793151,12,159.77165026293017,20.15603299533792,13,3429.438524896896,61.07339568431425,Modern Solutions,Elite Solutions
1633.4846371337915,17,149.28787604095814,29.812986887506536,17,7052.893515245425,46.99230510695595,Swift Technologies,Swift Group
1967.8056612345483,19,149.28787604095814,28.427034226055046,18,9781.643589453668,44.15235712306777,Swift Group,Elite Group
2797.542022529655,31,158.4795915181656,10.488612467296166,9,15996.783691975346,37.57322619245284,Pioneer Industries,Global Consulting
2503.1296909552166,25,165.2337850637706,10.11857939759048,10,10625.737347181082,46.12727266500963,Global Industries,NextGen Networks
2945.0355390895525,29,145.7710468916053,14.305476220329728,8,18568.599348573298,46.166334678975446,Pioneer Ventures,Visionary Technologies
3039.5235272585796,28,160.78094364825878,17.073430932617747,12,16112.991148751524,43.126841088814686,Green Ventures,Innovative Enterprises
2889.7467036503876,33,165.31308855562708,18.164045485391753,9,22547.993323139177,42.93071302849443,Global Networks,Dynamic Technologies
2232.439354232849,24,146.76399544004227,14.305476220329728,8,9240.302316285051,45.19017623553547,Visionary Technologies,Pioneer Networks
1975.4488062985426,21,159.5347772211442,20.511429165255205,6,7502.725464966322,77.1786532970813,Green Enterprises,Dynamic Solutions
1538.9561350409622,15,139.99335083234908,9.866248210360343,19,5048.189811885141,42.82127458441356,Modern Networks,Dynamic Industries
1974.1575461317143,17,151.62560892810518,29.812986887506536,6,7790.732555066296,58.1496867625759,Dynamic Corporation,Swift Group
2644.9040849638573,28,163.9969010543319,4.470632090046654,4,12782.700578346172,59.73109493878643,Elite Corporation,Innovative Industries
1154.6926796094212,13,139.19977589477875,19.403340300457117,15,3809.914416552328,45.633746678716044,NextGen Technologies,Elite Industries
908.7643544316307,10,120.51184152791814,19.403340300457117,16,2273.7044711817653,62.88638749733926,NextGen Networks,NextGen Technologies
1540.5308141538521,13,160.78094364825878,13.67886623096255,17,5831.915024121614,72.14999133822266,Innovative Ventures,Innovative Enterprises
1741.9670899575335,17,159.8247227626519,9.866248210360343,14,7633.816586002543,65.76953955128045,Pioneer Industries,NextGen Enterprises
3255.9614507636197,35,146.2654949557496,14.02813664903591,8,29846.361541298727,40.70568409322213,NextGen Solutions,Modern Enterprises
985.8999536138348,13,121.39968680929202,10.488612467296166,20,3208.9764952952232,47.68232397349167,Pioneer Industries,NextGen Networks
1941.333608579147,24,159.5347772211442,10.488612467296166,4,10620.116373382672,53.45136516827855,Dynamic Solutions,Pioneer Industries
1925.6074256148902,17,157.20677317504848,30.147225685284088,20,8780.889768836256,52.410875578615915,Modern Ventures,Dynamic Group
1387.8257493918768,17,147.15885605464854,14.613008861516386,7,6268.80704658667,48.92037393957219,Dynamic Ventures,Modern Ventures
1467.7615004748081,16,144.8686099679827,20.900704957341016,13,5536.085231042026,52.03077494030363,Elite Group,Elite Ventures
2875.1916180403714,29,163.9969010543319,4.470632090046654,7,17195.055176903723,48.27470725462422,Swift Networks,Innovative Industries
1551.3180236337926,16,151.62560892810518,33.86114378202477,7,5719.900735227263,68.85228502121119,Dynamic Corporation,Swift Technologies
1553.0481019401218,15,163.85511530245253,9.866248210360343,7,5404.504978082921,57.95546194534758,Dynamic Industries,Dynamic Partners
2537.916488288255,23,154.16161421765864,20.58127881413004,5,9656.085141563986,78.84574691617122,Swift Ventures,Visionary Enterprises
1118.005961680216,15,159.77165026293017,14.613008861516386,4,4515.913100342466,66.08901740501578,Modern Solutions,Dynamic Ventures
2719.2468568902755,33,165.31308855562708,14.613008861516386,9,18582.45344352266,33.80889748770754,Dynamic Ventures,Dynamic Technologies
953.1648912081416,16,135.77748950388232,9.238388348332093,8,4101.836863417243,42.79375641716952,Global Enterprises,Swift Technologies
2423.333375752766,26,146.2654949557496,20.330123972875015,19,12697.278591696428,33.30767188381138,Global Technologies,Modern Enterprises
1454.4246797354576,14,141.8369501526839,17.972458468755185,2,4503.491469152941,101.23520343970624,NextGen Corporation,Modern Consulting
2137.0137509829647,22,159.5347772211442,6.7287923716538875,12,8820.463906790392,40.97533628894058,Dynamic Solutions,Green Industries
1849.0819905407634,13,163.4990131641021,13.67886623096255,19,5748.761738023126,63.22043617386765,Green Technologies,Innovative Ventures
3224.4503169144477,33,143.96577086690075,8.727697090204037,17,21578.403355500388,29.803384420775895,Visionary Networks,Pioneer Ventures
2118.415256121278,23,159.5347772211442,20.511429165255205,18,11362.566657453342,40.53200587104943,Swift Networks,Dynamic Solutions
1521.0640342555012,15,151.62560892810518,33.86114378202477,20,6933.832352223453,47.81330444850555,Innovative Solutions,Dynamic Corporation
4381.651553742493,44,148.82730069104892,14.305476220329728,4,46087.70918291215,56.16304136825692,Visionary Technologies,Modern Corporation
2705.065883912754,27,158.63222288721235,17.073430932617747,20,14409.191962234689,36.20492866794613,Global Technologies,Green Ventures
1258.3575002273542,16,144.8686099679827,17.881584182605412,15,5145.790080085251,48.29879634583313,Elite Group,Elite Corporation
2842.6188941040054,25,163.67736012282998,13.593053481719915,2,13218.832058885406,121.11971287090755,Visionary Partners,Modern Enterprises
1823.6462416621569,16,159.8247227626519,9.866248210360343,8,7337.810793776139,64.92980654749955,NextGen Enterprises,Swift Networks
1428.781835268932,14,139.19977589477875,6.7287923716538875,7,4606.619693943246,61.13089619501215,Green Industries,Elite Industries
1231.6928659835314,16,137.4845202938944,9.866248210360343,4,5338.7785287056695,62.280792851472505,Elite Solutions,Dynamic Industries
2678.343594098067,25,158.63222288721235,17.073430932617747,11,10485.202677695532,47.539808802748524,NextGen Technologies,Green Ventures
944.1783158176783,13,119.8715514820282,20.15603299533792,18,3319.3136014126776,46.6761796786133,Pioneer Partners,Elite Solutions
1054.6605905129247,12,146.76399544004227,24.66853341259753,20,3398.991052667872,45.78820571552901,Innovative Solutions,Pioneer Networks
1961.8329727957682,15,165.38559877829056,19.403340300457117,10,5763.148681347391,69.21390305444393,Innovative Corporation,NextGen Technologies
1711.1826592140426,21,146.76399544004227,14.02813664903591,4,7518.324209316229,59.27897422082807,NextGen Solutions,Pioneer Networks
1258.2202045811903,13,122.7284336576833,6.7287923716538875,8,3675.5543754010278,72.7883823236654,Green Industries,Elite Solutions
944.4753943650431,10,120.51184152791814,19.403340300457117,18,2457.463860381261,59.17011477941762,Green Enterprises,NextGen Technologies
2616.94558702155,28,145.7710468916053,9.866248210360343,13,15668.001206384695,37.787238502173594,Visionary Technologies,Dynamic Industries
3898.6580934222966,39,158.4795915181656,13.167465617780524,17,37308.36697513353,34.67057615712463,Visionary Group,Global Consulting
1713.4979006718324,18,160.78094364825878,22.620957041134808,8,8450.264031209686,54.648041756981804,Elite Group,Innovative Enterprises
1258.3575002273542,16,144.8686099679827,17.881584182605412,16,5145.790080085251,48.298796345833125,Elite Corporation,Elite Group
1170.9570133448617,14,146.76399544004227,9.866248210360343,15,4333.009954461559,45.018396036679974,Dynamic Industries,Pioneer Networks
3251.5894038968927,31,148.82730069104892,12.77657895556526,14,14279.83384085517,32.3371489537979,Modern Networks,Modern Corporation
2692.2658975128384,27,165.2337850637706,10.11857939759048,11,13840.151007280365,46.564326098629216,Elite Solutions,Global Industries
980.5467845416533,13,146.76399544004227,10.488612467296166,3,3653.3422398268435,76.28352780725412,Pioneer Industries,Pioneer Networks
2533.4745731257285,27,143.68314269548637,20.15603299533792,15,12812.561839731312,39.768197344635254,Elite Solutions,Green Networks
3215.7868893073373,34,143.90379450758124,14.02813664903591,11,26088.418232084983,39.26250954784085,NextGen Solutions,Visionary Enterprises
1347.8808429202045,16,139.19977589477875,27.124986324524045,2,6415.990200929719,127.66272949959378,Swift Technologies,Elite Industries
1824.89331350872,21,139.14350117116803,7.525119946916158,16,8130.587649199141,37.459611513384836,Swift Corporation,Pioneer Partners
4120.392567215297,39,165.2337850637706,10.11857939759048,12,39899.680816129185,47.45507909442504,Global Industries,Modern Enterprises
1934.885096989762,17,153.16798797548444,6.795491335172312,19,7718.4512077777,54.017072810381755,Global Ventures,Modern Ventures
1160.5201763198118,12,154.16161421765864,29.812986887506536,15,4181.135219959046,65.7925926080699,Swift Ventures,Swift Networks
1749.473273121363,16,160.78094364825878,22.620957041134808,17,6530.884721970821,52.46693030336183,Dynamic Corporation,Innovative Enterprises
1829.4766497657954,15,157.20677317504848,31.361449922528948,20,6547.569259797688,54.71959646049812,Swift Ventures,Dynamic Group
1258.3575002273542,16,144.8686099679827,17.881584182605412,20,5145.790080085251,48.298796345833125,Elite Group,Elite Corporation
3471.1435149636973,35,159.5347772211442,20.330123972875015,14,32871.42020559156,44.6433349157605,Modern Enterprises,Dynamic Solutions
1159.3287771739758,13,119.8715514820282,20.15603299533792,16,3286.8845209472547,44.63033559730019,Elite Solutions,Elite Ventures
1239.1700010177203,14,147.15885605464854,20.15603299533792,3,4696.795835161522,133.00070914312863,Elite Solutions,Modern Ventures
1080.8143946205369,10,155.18827572845757,13.67886623096255,5,3477.508005771817,93.43314821645612,Innovative Ventures,Swift Industries
1231.795942959675,14,130.97808237153302,20.15603299533792,5,4181.189984199832,66.79563147618138,Swift Enterprises,Modern Consulting
4277.742625522612,45,163.9969010543319,4.470632090046654,5,53285.54449178261,45.93069668319477,Visionary Networks,Innovative Industries
1067.2429091876181,12,163.85511530245253,17.881584182605412,12,3570.033650519094,50.5756062792115,Dynamic Partners,Elite Corporation
1580.0094544348615,16,155.42801392961363,10.760619963715557,12,6680.642869099334,60.11210265972572,Green Group,Swift Technologies
1844.0058560273774,17,153.16798797548444,6.795491335172312,10,7219.643093936904,51.629969124352456,Global Ventures,Elite Solutions
2415.835657534018,25,146.2654949557496,20.330123972875015,2,11646.694025012534,108.6084503463074,Modern Enterprises,Pioneer Group
1267.9980826803298,12,155.18827572845757,13.67886623096255,14,4474.914014234481,66.51108186693737,Elite Solutions,Innovative Ventures
2238.0229864586154,21,155.60358623849757,8.911434012922687,7,8422.634364341226,53.087802205410824,Green Solutions,Visionary Group
2687.6034422597113,26,147.15885605464854,20.330123972875015,19,14223.251594326219,38.33623359355876,Modern Enterprises,Modern Ventures
3215.7642540499496,31,163.85511530245253,14.939552902319194,8,15895.035128697209,55.079623396532334,Modern Corporation,Dynamic Partners
900.6077083625139,14,108.21055520230841,9.238388348332093,12,3536.341396054251,42.09290072005967,Pioneer Group,Global Enterprises
973.4431728173763,10,155.60358623849757,8.911434012922687,9,2618.7711774306686,75.71191834141378,Green Solutions,Pioneer Networks
4360.212765485229,40,165.2337850637706,10.11857939759048,4,45087.03552388813,95.86925406924803,Green Ventures,Global Industries
1386.3739848518217,15,159.26827449290425,12.842320337305388,9,5537.302758007309,60.04734821373653,Visionary Solutions,Elite Industries
4018.1641872005775,46,165.31308855562708,8.727697090204037,5,48787.75348456236,44.639873509352505,Dynamic Technologies,Visionary Networks
2164.2502773874508,17,165.38559877829056,29.812986887506536,18,8267.58386109277,55.28944400693292,Swift Networks,Innovative Corporation
1186.6762854129058,14,139.19977589477875,27.124986324524045,2,4739.048331600515,96.33991821708402,Pioneer Group,Elite Industries
2625.646680957591,26,158.63222288721235,17.073430932617747,2,10833.374082468272,101.88300846204118,Green Ventures,Elite Corporation
2701.6975523854603,33,143.96577086690075,8.727697090204037,14,18399.265538239786,30.804030634289063,Dynamic Ventures,Visionary Networks
3216.8839300594354,29,146.2654949557496,19.800771546338275,5,19438.204056136314,60.72389801448025,Pioneer Ventures,Modern Enterprises
2712.2734664202617,25,153.16798797548444,6.795491335172312,6,16282.821973148577,47.201547162653235,Swift Corporation,Global Ventures
2506.3604950429803,27,143.68314269548637,28.1145644300613,8,16258.766465815816,43.259306347777354,Green Networks,Innovative Solutions
3063.225594211135,30,165.2337850637706,10.11857939759048,9,20914.106998087504,39.894292947641496,Global Industries,Elite Group
2904.9780586864435,25,159.8247227626519,9.866248210360343,7,17307.49757767577,67.93051456482493,Visionary Group,NextGen Enterprises
1595.3969532841318,14,151.62560892810518,28.69633128285709,7,5816.965993922204,69.87898607884114,Global Corporation,Dynamic Corporation
1904.8711572448883,22,110.02418877287253,14.02813664903591,2,7598.04608664686,136.399664490336,NextGen Solutions,Elite Ventures
1003.382715076178,12,139.29882781460785,51.02944909065134,10,3998.0613752939707,49.408202663030835,NextGen Networks,Innovative Solutions
2164.2502773874508,17,165.38559877829056,29.812986887506536,11,8267.58386109277,63.043109585824936,Innovative Corporation,Swift Networks
1381.8677020767852,11,155.18827572845757,13.67886623096255,11,3991.3519041576546,70.2247758456177,Pioneer Group,Innovative Ventures
1421.3200638239052,17,149.28787604095814,9.238388348332093,18,6492.298258510325,43.191776820030846,Global Enterprises,Swift Group
2766.715578453909,26,165.2337850637706,6.7287923716538875,16,12437.324627075497,39.82387676291006,Global Industries,Green Industries
2687.1743433550287,26,159.5347772211442,19.800771546338275,17,16196.988855000724,37.27374323323637,Dynamic Solutions,Pioneer Ventures
2905.877609034601,26,143.66972726100886,15.494782474459585,17,16349.70280775769,37.882160025366815,Pioneer Ventures,Visionary Group
804.7199581377539,10,101.33652603806507,35.15166992903827,18,1863.04995617081,51.636433721107025,NextGen Networks,Swift Industries
1517.0672950589526,16,159.26827449290425,9.866248210360343,2,5790.9816174388925,99.89145623447658,Visionary Solutions,Dynamic Industries
4484.154028607042,48,165.31308855562708,14.939552902319194,12,54411.32958476357,30.157345496875212,Dynamic Technologies,Modern Corporation
1112.4634258324525,11,146.76399544004227,6.7287923716538875,7,3024.130848507466,77.09090288240392,Green Industries,Pioneer Networks
892.5136677807984,14,121.39968680929202,10.488612467296166,6,3193.4328590644327,55.243988809595876,Pioneer Industries,Elite Corporation
1916.7663433717291,16,165.38559877829056,35.22654834840941,20,5940.423817884761,58.49584139917302,Innovative Corporation,Pioneer Partners
2389.4461332730048,25,145.7710468916053,14.305476220329728,6,10680.436083647563,48.504595896463194,Visionary Technologies,Modern Consulting
3420.6840606487494,31,163.67736012282998,13.593053481719915,20,16716.162650728285,32.855987824230596,Modern Corporation,Visionary Partners
2073.9111883413216,21,139.14350117116803,7.525119946916158,13,8850.845746479315,38.26332099997044,Pioneer Group,Swift Corporation
1080.8143946205369,10,155.18827572845757,13.67886623096255,7,3477.508005771817,86.6416955622854,Innovative Ventures,Swift Industries
2975.873026801282,30,165.2337850637706,10.11857939759048,2,19902.18267402286,100.9478303289176,Global Industries,Global Networks
1186.7510178695459,12,139.99335083234908,12.77657895556526,7,3343.198089530873,55.71440882716247,Modern Networks,Modern Consulting
2841.1840427458264,27,158.63222288721235,17.073430932617747,4,13430.541393071826,100.19437191734086,Green Ventures,Elite Solutions
1415.881183362184,14,163.85511530245253,22.620957041134808,13,4755.742018669054,48.14548681801014,Innovative Enterprises,Dynamic Partners
4484.154028607042,48,165.31308855562708,14.939552902319194,13,54411.32958476357,29.427096895666292,Dynamic Technologies,Modern Corporation
2460.2904519820927,18,165.38559877829056,36.012363203713896,13,9607.299709688165,56.17185193134052,Green Technologies,Innovative Corporation
1800.5405299986035,16,139.2258864894489,19.800771546338275,17,6371.938906281146,43.236021521371455,Pioneer Ventures,Global Corporation
4725.274534314066,48,158.4795915181656,13.167465617780524,11,55365.59380295424,32.44117563508497,Modern Corporation,Global Consulting
1222.8111206160527,13,160.78094364825878,22.620957041134808,9,3968.5672862495585,80.11167508715987,Green Enterprises,Innovative Enterprises
908.7643544316307,10,120.51184152791814,19.403340300457117,11,2273.7044711817653,62.88638749733926,NextGen Networks,NextGen Technologies
2547.596762122061,29,143.96577086690075,8.727697090204037,5,11268.3216975434,65.4484945808317,Visionary Networks,Elite Ventures
1447.9861840029846,17,144.8686099679827,20.15603299533792,10,6603.836356122515,49.22066641395327,Elite Group,Elite Solutions
2537.916488288255,23,154.16161421765864,20.58127881413004,8,9656.085141563986,60.66086988001707,Swift Ventures,Visionary Enterprises
1046.5884922985438,14,121.39968680929202,10.488612467296166,7,3934.246415921975,51.30865041666573,Pioneer Industries,Pioneer Group
1336.800956650855,13,159.77165026293017,23.340498758315537,6,4127.939327127577,71.28905694094918,Dynamic Corporation,Modern Solutions
3143.2234913320385,33,158.4795915181656,13.167465617780524,11,22090.778956797803,38.49401970880223,Global Consulting,Global Networks
1089.3330676676715,11,155.60358623849757,8.911434012922687,3,2828.24673428035,118.51899279804438,Elite Ventures,Green Solutions
1497.638695909462,17,144.8686099679827,28.427034226055046,3,6930.017028009924,81.25473084750746,Swift Networks,Elite Group
1944.8816912407547,16,157.20677317504848,12.77657895556526,13,6411.394708029942,57.25215636032281,Dynamic Group,Modern Networks
1186.7510178695459,12,139.99335083234908,12.77657895556526,17,3343.198089530873,52.206307141235605,Modern Networks,Modern Consulting
3471.1435149636973,35,159.5347772211442,20.330123972875015,7,32871.42020559156,63.19782177930898,Modern Enterprises,Dynamic Solutions
1439.6045509079538,14,160.78094364825878,12.77657895556526,20,4996.298467209864,54.24895439815457,Modern Networks,Innovative Enterprises
1781.8544339279654,16,139.99335083234908,12.77657895556526,14,5756.690584441733,43.36943725974688,Modern Networks,Pioneer Ventures
944.1783158176783,13,119.8715514820282,20.15603299533792,15,3319.3136014126767,46.6761796786133,Elite Solutions,Pioneer Partners
2904.776695803982,25,138.31974408666053,19.800771546338275,4,15421.555942480358,65.21477080813415,Pioneer Ventures,Dynamic Consulting
1611.1675768755358,14,155.42801392961363,6.7287923716538875,2,4929.017753716734,112.13435778550219,Green Industries,Green Group
2673.509521892521,28,143.90379450758124,14.613008861516386,18,14610.532071586875,35.971983359849276,Visionary Enterprises,Dynamic Ventures
1577.5786058486785,17,147.15885605464854,30.147225685284088,7,6930.124187374882,61.0112074706375,Modern Ventures,Global Networks
1628.4739260964614,14,163.4990131641021,6.7287923716538875,5,4979.369717639463,68.71835471401397,Green Technologies,Green Industries
1277.7017512685964,15,120.25123228748699,20.15603299533792,16,5203.771580487951,45.47890502960693,Swift Enterprises,Swift Networks
2820.3682684085406,25,155.18827572845757,13.67886623096255,17,13447.080949707271,43.82121019247497,Innovative Ventures,Green Networks
1212.5799384274214,12,130.97808237153302,6.7287923716538875,5,3191.8364739991976,62.94874933957146,Modern Consulting,Green Industries
802.7286743918108,11,108.22393288232786,35.22654834840941,5,2273.4492085654774,84.89189901378884,Green Enterprises,Pioneer Partners
1027.2563310381618,14,130.97808237153302,10.488612467296166,19,3729.764184803339,47.628434669983754,Pioneer Industries,Modern Consulting
3905.592150189631,39,165.2337850637706,10.11857939759048,18,39030.396411638896,30.920634006011763,Global Industries,Visionary Technologies
2554.18068320691,25,165.2337850637706,10.11857939759048,11,11159.089921832567,51.909952927948204,Swift Ventures,Global Industries
4243.152983199404,40,148.82730069104892,14.939552902319194,2,37997.750070759,110.84691060262766,Modern Corporation,Dynamic Consulting
900.0054079950864,10,154.16161421765864,31.361449922528948,9,2371.8511510566595,60.55636778830808,Swift Industries,Swift Ventures
1107.2535856487,12,120.51184152791814,19.403340300457117,12,2878.1594595966576,51.47718066709451,NextGen Technologies,Swift Networks
1535.5926515546969,17,147.15885605464854,28.427034226055046,17,7404.63359200486,55.96374793082223,Modern Ventures,Elite Group
1217.1740991659676,12,159.26827449290425,8.911434012922687,11,3607.456965012401,53.51392211856703,Green Solutions,Visionary Solutions
1136.4664037240482,15,139.29882781460785,10.488612467296166,7,6199.195074445786,50.06907959606277,Pioneer Industries,Innovative Solutions
1043.7589793912757,14,139.29882781460785,26.89281933980522,13,5117.334766047711,42.857831027518124,Global Technologies,Innovative Solutions
1428.781835268932,14,139.19977589477875,6.7287923716538875,4,4606.619693943246,73.13172240456146,Green Industries,Elite Industries
1200.2732901670008,13,139.99335083234908,12.77657895556526,15,3633.068923667546,48.37655584545464,Global Technologies,Modern Networks
1400.4893703794664,12,163.67736012282998,13.593053481719915,16,4259.424690699547,66.9773884174729,Global Corporation,Visionary Partners
2461.3247523529312,26,110.02418877287253,14.02813664903591,20,14625.48550083502,30.52049364188437,NextGen Solutions,Pioneer Ventures
1695.8315171725656,16,153.16798797548444,6.795491335172312,16,6347.740799037586,50.46726860094688,Global Ventures,Pioneer Group
3061.2147665932816,33,165.31308855562708,18.164045485391753,7,22655.61089223438,44.535185108096925,Pioneer Ventures,Dynamic Technologies
1743.9201442920594,15,149.28787604095814,28.69633128285709,6,6369.507929009407,68.43294212885998,Global Corporation,Swift Group
1151.734834321386,13,122.7284336576833,6.7287923716538875,10,3880.093927062501,57.147001008815316,Global Technologies,Green Industries
3178.31155300943,32,148.82730069104892,14.939552902319194,11,16045.78135942776,43.4412975104371,Elite Solutions,Modern Corporation
4596.662766852668,44,148.82730069104892,14.939552902319194,6,48804.64385230098,68.30314846360285,Modern Enterprises,Modern Corporation
1010.7871451961014,12,120.25123228748699,29.812986887506536,16,3054.0463536521443,48.36295685392633,Swift Industries,Swift Networks
1957.5274321841873,19,149.28787604095814,29.812986887506536,10,9592.939448052399,51.95815297478783,Swift Group,Global Networks
2347.0688172443624,24,163.4990131641021,14.02813664903591,7,12695.920090737785,47.702454193880065,NextGen Solutions,Green Technologies
2900.9363444351056,27,146.2654949557496,17.972458468755185,6,14870.540255829013,54.116317000823365,Modern Enterprises,NextGen Corporation
1264.2713904766053,15,137.4845202938944,9.866248210360343,15,4369.777007271981,40.073108182217304,Dynamic Industries,Elite Ventures
1170.4159477095957,12,163.85511530245253,26.94566182282459,20,3849.778036796559,58.16249016305085,Dynamic Partners,Pioneer Group
1415.881183362184,14,163.85511530245253,22.620957041134808,2,4755.742018669054,148.99256746814532,Innovative Enterprises,Dynamic Partners
