,name,lat,lon
331,Elite Solutions,52.032318,5.180756
332,Elite Solutions,51.503536,5.743949
333,Elite Solutions,51.853687,4.47939
334,Elite Solutions,52.044121,4.390582
335,Elite Solutions,52.418266,5.818778
336,Modern Technologies,52.349133,4.839996
337,Modern Technologies,53.193497,5.642457
338,Modern Technologies,51.842445,4.15271
339,Modern Technologies,53.05587,4.798451999999999
340,Modern Technologies,53.142872,7.03607
341,Modern Technologies,52.498940000000005,4.8103620000000005
342,Visionary Consulting,52.13435,4.65083
343,Visionary Consulting,51.884941,4.512263
344,Visionary Consulting,52.126469,4.44821
345,Visionary Consulting,51.579071,5.18244
346,Visionary Consulting,52.23423,6.5787580000000005
347,Visionary Consulting,52.169071,5.281478
348,Visionary Consulting,52.37664,4.818959
349,Visionary Consulting,52.262096,4.6197870000000005
350,Visionary Consulting,52.494541000000005,4.953119
361,Dynamic Corporation,52.320896000000005,4.599404
362,Dynamic Corporation,50.943272,5.886371
363,Dynamic Corporation,51.575203,5.037864
364,Dynamic Corporation,52.359138,4.802557
365,Dynamic Corporation,52.079132,4.336278
366,Dynamic Corporation,53.334869,6.516187
367,Dynamic Corporation,51.556599,5.078741
368,Dynamic Corporation,51.906063,5.565069
369,Pioneer Group,51.823593,5.798502
370,Pioneer Group,52.33548,4.859922
371,Pioneer Group,52.446171,4.847414
372,Pioneer Group,52.989479,6.29171
373,Pioneer Group,51.556599,5.078741
374,Pioneer Group,51.488277,4.29129
375,Modern Industries,50.930103,5.974184999999999
376,Modern Industries,52.118851,6.5249440000000005
377,Modern Industries,52.08075,4.3979550000000005
378,Modern Industries,51.46228,3.552079
379,Modern Industries,52.316757,6.927969
380,Modern Industries,52.454163,4.811947
381,Modern Industries,51.769508,4.44494
382,Modern Industries,52.370487,5.781029
383,Global Partners,51.821217,4.260314
384,Global Partners,51.893185,4.580428
385,Global Partners,51.36652,6.131075
386,Global Partners,53.185104,5.789708
387,Global Partners,52.043129,4.260796
388,Global Partners,51.921787,4.55728
389,Global Partners,51.958302,4.544951
390,Global Partners,52.455433,5.693386
391,Global Partners,52.103466,6.314483999999999
392,Global Partners,53.00376899999999,6.066415
398,NextGen Group,51.92955,4.402537000000001
399,NextGen Group,52.029121,4.288151
400,NextGen Group,52.786961,6.110723999999999
401,NextGen Group,52.088352,4.870138
402,NextGen Group,51.605827000000005,5.446227
403,NextGen Group,51.831219,4.975046
404,NextGen Group,50.924942,5.92628
405,Green Industries,52.13435,4.65083
406,Green Industries,51.903847,4.344126
407,Green Industries,52.210640000000005,6.862466
408,Green Industries,52.33918,4.873016000000001
409,Green Industries,51.234432,5.959943
410,Green Industries,52.247562,5.367212
411,Innovative Consulting,52.776230000000005,6.896062
412,Innovative Consulting,51.833508,4.318684999999999
413,Innovative Consulting,52.907036,4.960792
414,Innovative Consulting,51.691132,5.08467
415,Innovative Consulting,52.129948,4.6644
416,Innovative Consulting,52.017273,5.178089
417,Innovative Consulting,52.44706,5.897812
418,Dynamic Partners,50.852901,6.013719999999999
419,Dynamic Partners,52.358135,4.802253
420,Dynamic Partners,52.386322,6.136015
421,Dynamic Partners,52.347797,4.904778
422,Dynamic Partners,51.209068,5.949041
423,Dynamic Partners,51.243427,5.707866
424,Modern Ventures,52.359840000000005,4.861943
425,Modern Ventures,51.445,3.570239
426,Modern Ventures,51.488403000000005,5.667497
427,Modern Ventures,52.155052000000005,4.499071
428,Modern Ventures,52.284592,6.827428
429,Modern Ventures,52.227039000000005,6.193849
430,Modern Ventures,52.208839000000005,5.943724
431,Innovative Industries,51.972572,5.733727
432,Innovative Industries,51.772125,5.536838
433,Innovative Industries,50.907101,5.783562
434,Innovative Industries,50.96801,5.765977
435,Innovative Industries,51.946819,4.852675
436,Innovative Industries,51.419823,5.681571
437,Innovative Industries,52.080544,4.26788
438,Innovative Industries,52.248264,6.215291000000001
439,Innovative Industries,53.161324,6.391243
440,Innovative Industries,53.33301899999999,6.927560000000001
441,Innovative Industries,51.98605,6.567434
442,Innovative Industries,51.969475,6.296354
443,Innovative Industries,53.256824,5.764418
444,Innovative Industries,50.971111,5.840834
445,Innovative Industries,51.874161,4.468471
446,Innovative Industries,52.102875,4.278647
447,Innovative Industries,52.354774,6.487099
448,Innovative Industries,51.953533,4.58449
449,Innovative Industries,53.138874,6.428666000000001
450,Innovative Industries,51.971794,5.728239
451,Innovative Industries,52.690727,5.228179
452,Innovative Industries,52.212837,5.284938
453,Visionary Technologies,52.51309200000001,5.721375
454,Visionary Technologies,52.961308,5.808165
455,Visionary Technologies,51.275429,4.0527
456,Visionary Technologies,52.231731,5.98015
457,Visionary Technologies,52.348457,6.650421000000001
458,Visionary Technologies,52.029751,5.543731
459,Visionary Technologies,52.224621,4.674318
460,Visionary Technologies,50.977573,5.765018
461,Visionary Technologies,52.037048,4.636224
462,Visionary Technologies,52.12817,4.661505
463,Visionary Technologies,53.262493000000006,5.758945
464,Visionary Technologies,53.162785,6.743613000000001
465,Visionary Technologies,51.770145,5.514526999999999
466,Visionary Technologies,52.352539,4.855586
467,Visionary Technologies,52.011696,4.530617
468,Visionary Technologies,51.476162,5.706247
469,Visionary Technologies,52.201115,5.931297
470,Visionary Technologies,52.045479,4.725994
471,Visionary Technologies,52.128269,5.20987
472,Green Networks,52.65576899999999,4.75776
473,Green Networks,53.100639,6.87555
474,Green Networks,51.587162,5.334548000000001
475,Green Networks,51.523144,4.272263
476,Green Networks,52.484772,4.666244
477,Green Networks,51.997501,5.311703
478,Green Networks,51.59325,4.799486
479,Green Networks,52.155128000000005,4.494127
480,Green Networks,51.862389,6.047346
481,Green Networks,52.015602,5.121546
482,Green Networks,51.538704,5.628766000000001
483,Green Networks,52.386963,4.621999
484,Green Networks,52.133644,6.610428
485,Green Networks,52.164272,6.755087
486,Green Networks,51.853687,4.47939
487,Green Networks,51.850735,4.368372
488,Green Networks,51.924789,4.5136400000000005
489,Green Networks,53.389423,5.30609
490,Green Networks,51.794048,5.650295
491,Green Networks,52.958828,5.925816
492,Global Industries,50.834057,5.98457
493,Global Industries,52.697826,6.322099
494,Global Industries,52.095383,5.129767
495,Global Industries,52.353832,4.869397
496,Global Industries,53.22758100000001,6.599025
497,Global Industries,53.337029,6.300662
498,Global Industries,52.337284,5.217697
499,Global Industries,51.982758,5.911406
500,Global Industries,51.420078,5.4916160000000005
501,Global Industries,52.636051,4.775589
502,Global Industries,52.958828,5.925816
503,Global Industries,52.463661,4.809830000000001
504,Global Industries,51.906288,5.565786
505,Global Industries,52.212303000000006,5.954054
506,Global Industries,53.244514,6.40646
507,Global Industries,51.98605,6.567434
508,Global Industries,52.703453,5.282396
509,Global Industries,51.523899,5.485126
510,Global Industries,51.587349,4.012392
511,Global Industries,51.882645,5.515028
512,NextGen Solutions,52.389343,6.040316000000001
513,NextGen Solutions,51.623463,4.743399
514,NextGen Solutions,51.81834,4.523231
515,NextGen Solutions,51.710255,5.366156
516,NextGen Solutions,51.519051,4.70267
517,NextGen Solutions,52.367393,4.901857
518,NextGen Solutions,52.374508,5.220825
519,NextGen Solutions,52.458237,4.799123000000001
520,NextGen Solutions,52.575459,5.933269999999999
521,NextGen Solutions,51.986858000000005,4.5838
522,NextGen Solutions,52.961308,5.808165
523,NextGen Solutions,52.898197,4.754276
524,NextGen Solutions,52.191921,6.88087
525,NextGen Solutions,51.886402,4.546346
526,NextGen Solutions,52.366798,4.893765
527,NextGen Solutions,51.90921,4.317565
551,Global Consulting,52.517265,6.106407
552,Global Consulting,52.459824,6.570889
553,Global Consulting,51.809673,5.724861
554,Global Consulting,53.29565,6.154274
555,Global Consulting,51.797886,4.491061
556,Global Consulting,52.394558,5.280799
557,Global Consulting,52.002438,5.4611220000000005
558,Global Consulting,51.791321,4.66421
559,Global Consulting,52.939232,4.739782
560,Global Consulting,51.994484,5.186083
561,Global Consulting,51.939671,4.35309
562,Global Consulting,52.764011,6.886513000000001
563,Global Consulting,51.577759,4.739487
564,Global Consulting,52.3894,4.879656
565,Global Consulting,52.377937,4.6186940000000005
566,Global Consulting,52.49845500000001,6.084694
567,Global Consulting,52.346272,6.643908000000001
568,Global Consulting,50.906078,6.024173
569,Global Consulting,52.591843,4.689241
570,Global Consulting,52.167759,5.40479
571,Global Consulting,51.832241,5.780225
572,Global Consulting,51.523899,5.485126
573,Global Consulting,51.442043,5.502804
574,Visionary Enterprises,51.465256,3.604443
575,Visionary Enterprises,51.587612,5.33501
576,Visionary Enterprises,53.204273,6.562594
577,Visionary Enterprises,51.994484,5.186083
578,Visionary Enterprises,52.253384,4.764716
579,Visionary Enterprises,51.751659,5.746917
580,Visionary Enterprises,51.845432,4.629938
581,Visionary Enterprises,51.920513,6.359994
582,Visionary Enterprises,52.33197,5.54135
583,Visionary Enterprises,51.570385,5.054236
584,Visionary Enterprises,52.306126,4.752974
585,Visionary Enterprises,52.06691,4.478458
586,Visionary Enterprises,51.701893,4.846774
587,Visionary Enterprises,51.196342,5.994518
588,Visionary Enterprises,52.144726,4.40342
589,Visionary Enterprises,53.213657,6.276358999999999
590,Visionary Enterprises,51.833374,4.130598
591,Visionary Enterprises,52.310688,4.763243
592,Dynamic Technologies,52.70377,5.763372
593,Dynamic Technologies,52.289291,4.869137
594,Dynamic Technologies,51.890682,6.384168
595,Dynamic Technologies,52.207069,4.86029
596,Dynamic Technologies,51.197903,6.011951
597,Dynamic Technologies,51.570751,5.946715
598,Dynamic Technologies,51.927292,4.461404
599,Dynamic Technologies,51.891289,5.43858
600,Dynamic Technologies,52.465271,5.996761
601,Dynamic Technologies,52.337238,6.112474
602,Dynamic Technologies,51.521214,5.068924
603,Dynamic Technologies,51.587761,4.460078
604,Dynamic Technologies,52.075478,4.309717
605,Dynamic Technologies,51.453281,6.052663
606,Dynamic Technologies,51.943691,6.129494
607,Dynamic Technologies,52.088909,5.248135
608,Dynamic Technologies,52.858692000000005,6.513604
609,Dynamic Technologies,50.816673,5.892853
610,Dynamic Technologies,51.505119,4.861033
611,Dynamic Technologies,51.658169,5.299714
612,Dynamic Technologies,52.428867,4.914647
613,Dynamic Technologies,52.397453000000006,4.939774
614,Dynamic Technologies,51.561028,5.105252
615,Modern Partners,51.823101,3.908591
616,Modern Partners,53.11142,6.885773
617,Modern Partners,52.135708,5.586771
618,Modern Partners,51.55727,5.68376
619,Modern Partners,52.856655,6.987946000000001
620,Modern Partners,52.195011,6.005522
621,Modern Partners,52.860645,6.517156
622,Modern Partners,51.68684,5.135548
623,Modern Partners,52.44149,4.875754
624,Modern Partners,52.155128000000005,4.494127
625,Modern Partners,52.350571,4.621575
626,Modern Partners,51.971794,5.728239
627,Modern Partners,52.601379,6.45536
628,Modern Partners,50.887661,5.99678
629,Modern Partners,51.874786,4.466694
630,Modern Partners,51.884956,4.5122480000000005
631,Modern Partners,51.582977,5.176495
632,Modern Partners,53.007996,6.568708
633,Modern Partners,52.116001,5.128069
634,Modern Partners,51.368237,6.149932
635,Modern Partners,51.772125,5.536838
636,Modern Partners,51.856258,4.420474
637,Modern Enterprises,51.280552,3.835035
638,Modern Enterprises,52.369431,4.902561
639,Modern Enterprises,52.34985,5.620868
640,Modern Enterprises,51.929333,5.711857
641,Modern Enterprises,51.819859,4.775273
642,Modern Enterprises,52.133392,6.204294
643,Modern Enterprises,52.640499,5.05733
644,Modern Enterprises,51.352596000000005,5.450491
645,Modern Enterprises,53.236004,6.522026
646,Modern Enterprises,53.058601,6.075936
647,Modern Enterprises,52.988174,6.955722
648,Modern Enterprises,52.661171,5.088405000000001
649,Modern Enterprises,52.273983,4.972093
650,Modern Enterprises,53.137856000000006,6.429479
651,Modern Enterprises,51.696659,5.329523
652,Modern Enterprises,51.649757,4.011976
653,Modern Enterprises,52.513889,6.0866430000000005
654,Modern Enterprises,52.459702,6.61879
655,Modern Enterprises,52.085075,5.0127
699,Dynamic Solutions,51.791855,4.664383
700,Dynamic Solutions,51.367985,5.22083
701,Dynamic Solutions,51.522461,4.464307
702,Dynamic Solutions,51.823593,5.798502
703,Dynamic Solutions,52.83614,4.755481
704,Dynamic Solutions,52.074299,5.094664
705,Dynamic Solutions,52.08614,4.336537
706,Dynamic Solutions,51.696934000000006,5.972855
707,Dynamic Solutions,50.894363,6.016278
708,Dynamic Solutions,52.064175,4.514945
709,Dynamic Solutions,51.384407,5.763859
710,Dynamic Solutions,51.941845,6.619307000000001
711,Dynamic Solutions,52.766747,5.102663
712,Dynamic Solutions,52.330364,5.541457
713,Dynamic Solutions,52.512856000000006,4.959582
714,Dynamic Solutions,51.543289,4.476654
731,Modern Corporation,51.427559,5.465047
732,Modern Corporation,52.357304,4.891811
733,Modern Corporation,52.359459,6.586180000000001
734,Modern Corporation,52.547291,4.662311
735,Modern Corporation,52.202171,6.202666000000001
736,Modern Corporation,53.23819399999999,6.623806
737,Modern Corporation,51.894337,6.381132
738,Modern Corporation,50.959843,5.831795
739,Modern Corporation,52.386131,5.269931
740,Modern Corporation,52.359138,4.802557
741,Modern Corporation,53.112862,6.110769
742,Modern Corporation,52.060406,4.540207
743,Modern Corporation,52.715763,6.484362
744,Modern Corporation,52.138821,5.039037
745,Modern Corporation,51.949249,5.20642
746,Modern Corporation,51.209068,5.949041
747,Modern Corporation,51.533302,4.465179
748,Modern Corporation,52.129089,5.038161
749,Modern Corporation,51.853889,4.541214
750,Modern Corporation,52.510777,4.668353
751,Modern Corporation,51.873802000000005,4.586526
752,Modern Corporation,51.821503,5.851338
753,Modern Corporation,52.364468,6.465567
754,Modern Corporation,52.49389300000001,4.657702
755,Modern Corporation,51.873589,6.24611
756,Dynamic Consulting,51.521698,5.992614
757,Dynamic Consulting,51.261719,4.051863
758,Dynamic Consulting,52.698536,6.188624
759,Dynamic Consulting,51.53112,4.453111
760,Dynamic Consulting,52.150631,4.661277
761,Dynamic Consulting,52.413982,5.8829970000000005
762,Dynamic Consulting,51.644085,5.655073000000001
763,Dynamic Consulting,52.19931,6.638679
764,Dynamic Consulting,53.256824,5.764418
765,Dynamic Consulting,51.962521,5.92075
766,Dynamic Consulting,52.861431,4.83292
767,Dynamic Consulting,51.946819,4.852675
768,Dynamic Consulting,51.479271,5.46338
769,Dynamic Consulting,52.151531,4.660426999999999
770,Dynamic Consulting,51.492901,4.274209
771,Swift Corporation,52.235901,6.090443
772,Swift Corporation,51.556599,5.078741
773,Swift Corporation,52.005955,5.553395
774,Swift Corporation,52.754711,7.042325
775,Swift Corporation,52.43350600000001,6.832153
776,Swift Corporation,51.896793,4.509998
777,Swift Corporation,52.178665,5.304862
778,Swift Corporation,52.206524,4.643515
779,Swift Corporation,51.973728,4.249613
780,Swift Corporation,52.407368,6.783489
781,Swift Corporation,51.451004,5.464946
782,Swift Corporation,53.240475,6.535830000000001
783,Swift Corporation,52.186138,5.29549
784,Swift Corporation,52.12326,4.443280000000001
785,Swift Corporation,51.833408,4.130643
